# Site ID, Site Name, Latitude, Longitude, Altitude (m)
1099A,Hunnan East Road,41.756100,123.535004,52.0
1100A,New star Street,41.708900,123.439003,45.0
1102A,Dongling Road,41.833599,123.542000,57.0
1103A,East Ling Street,41.847198,123.428001,48.0
1104A,Wenhua Road,41.764999,123.410004,43.0
1105A,riverside,41.777500,123.477997,52.0
1106A,Taiyuan Street,41.797199,123.400002,53.0
1108A,Jingshen Street,41.828300,123.355003,46.0
1109A,Kanjingzi,38.973900,121.612000,14.0
1110A,perizon,38.951099,121.565002,37.0
1111A,Xinghai three stations,38.884998,121.564003,37.0
1112A,Qingniwa Bridge,38.911900,121.633003,28.0
1113A,Fu Jiazhuang,38.863899,121.625000,16.0
1114A,Seven wise Ridge,38.856098,121.517998,47.0
1115A,Lushun,38.808102,121.259003,5.0
1116A,Golden State,39.131100,121.748001,54.0
1117A,Development zone,39.051102,121.777000,30.0
1118A,Double D ports,39.063099,121.976997,2.0
1160A,Mount Shangfang,31.247200,120.560997,3.0
1161A,A surname,31.286400,120.627998,8.0
1162A,Colored incense,31.301901,120.591003,1.0
1163A,Rolling mill,31.326401,120.596001,3.0
1164A,Wuzhong District,31.270300,120.612999,11.0
1165A,Suzhou New District,31.299400,120.542999,52.0
1166A,Suzhou Industrial Park,31.309700,120.668999,22.0
1167A,Xiangcheng District,31.370800,120.640999,1.0
1168A,Southern suburbs,31.959999,120.913002,2.0
1169A,Rainbow bridge,32.000500,120.860001,2.0
1170A,In the ,32.020000,120.870003,7.0
1171A,Star Lake Garden,31.930000,120.940002,3.0
1172A,Zilang College,32.041698,120.809998,1.0
1173A, environmental monitoring station,34.588501,119.176003,7.0
1177A,Huanghe New village,34.276100,117.167000,44.0
1178A,Huita,34.241699,117.192001,58.0
1180A,New urban district,34.215302,117.255997,37.0
1181A,Taoyuan Road,34.291100,117.244003,40.0
1182A,Academy of Agricultural Sciences,34.277802,117.292999,36.0
1184A,Chengdong Financial Office (closed 180626),32.387798,119.459999,9.0
1185A,Municipal monitoring station,32.410000,119.403999,10.0
1186A,Hanjiang monitoring station,32.376099,119.389000,9.0
1187A,Fourth Hospital (out of service 161107),32.403301,119.439003,10.0
1188A,Snow wave,31.486700,120.268997,2.0
1189A,Yellow Lane,31.621901,120.275002,5.0
1190A,Cao Zhang,31.559999,120.293999,7.0
1191A,Chiltong,31.503099,120.241997,78.0
1192A,Dongjeong,31.584801,120.353996,4.0
1193A,Wantrang,31.547501,120.353996,4.0
1194A,Vinh Lane,31.563101,120.245003,9.0
1195A,Weir bridge,31.684200,120.288002,7.0
1196A,Municipal monitoring station,31.758600,119.996002,6.0
1197A,Urban Construction School (closed 161026),31.778601,119.932999,6.0
1198A,Permanent Industrial Institute (out of service 161026),31.808901,119.961998,6.0
1199A,Lucheng (out of service 161026),31.763800,120.039001,7.0
1200A,Wujin monitoring Station,31.703899,119.934998,1.0
1201A,Settle down,31.910801,119.904999,4.0
1203A,New district office,32.188301,119.680000,21.0
1204A,Vocational education center,32.215000,119.490997,32.0
1205A,Dantu area monitoring station,32.131901,119.430000,37.0
1206A,Park road,32.486698,119.900002,7.0
1207A,lotus,32.461102,119.921997,4.0
1209A,Overseas students Pioneer park,32.463902,119.888000,3.0
1210A,Palji Mountain,33.598099,119.036003,17.0
1211A,Beijing South Road,33.575001,119.007004,9.0
1212A,Municipal monitoring station,33.606701,118.988998,17.0
1213A,Chuzhou district monitoring station,33.503899,119.135002,6.0
1214A,Huaiyin district monitoring station,33.626999,119.012001,12.0
1215A,Yancheng power plant,33.402199,120.117996,3.0
1216A,Municipal monitoring station,33.394199,120.155998,3.0
1218A,Administrative committee of development zone,33.394699,120.224998,1.0
1220A,Suqian University,33.952801,118.292999,29.0
1221A,Suqian Middle School,33.959202,118.244003,29.0
1222A,Suyu District Environmental Protection Bureau,33.950600,118.320999,21.0
1225A,Thousand-island Lake,29.635000,119.026001,105.0
1242A,Ou Hai,28.008900,120.634003,11.0
1243A,Nampo,27.993900,120.677002,8.0
1244A,Long Wan,27.974701,120.760002,7.0
1245A,Municipal station,28.016701,120.670998,12.0
1247A, East Development Commission,29.991899,120.605003,10.0
1250A,West  water Works,30.824400,120.070000,3.0
1252A,Qinghe primary,30.794600,120.744003,7.0
1253A,Jiaxing University,30.747801,120.725998,10.0
1255A,Huangyan Environmental Protection Building,28.645901,121.273003,8.0
1256A,Taizhou Environmental Protection Building,28.654200,121.418999,6.0
1257A,Road bridge Tian Yang king,28.577299,121.376999,7.0
1258A,Dinghai Sandalwood,30.020300,122.122002,3.0
1259A,The port of Putodong,29.955799,122.308998,12.0
1260A,Lincheng new district,29.994400,122.190002,13.0
1262A,Fifteenth middle school,29.077000,119.647003,49.0
1263A,Monitoring station,29.102900,119.685997,42.0
1264A,Green building,28.940399,118.871002,72.0
1265A,Experimental school,28.966400,118.871002,75.0
1266A,Quzhou University,28.974501,118.855003,63.0
1267A,Monitoring station building,28.451401,119.914001,61.0
1268A,Liandu primary,28.458599,119.930000,58.0
1269A,Yu Zhuangqian,28.423100,119.878998,56.0
1270A,Pearl Square,31.784800,117.195999,36.0
1271A,Sanli Street,31.876600,117.306999,17.0
1272A,Amber Villa,31.870600,117.259003,16.0
1273A,Dongpu reservoir,31.905100,117.160004,32.0
1274A,Middle Changjiang Road,31.857201,117.250000,30.0
1275A,Luyang District,31.943800,117.265999,34.0
1276A,Yaohai District,31.858500,117.335999,19.0
1277A,Baohe District,31.795601,117.302002,15.0
1278A,Binhu New district,31.738600,117.278000,13.0
1279A,High-tech zone,31.851601,117.124001,42.0
1280A,Drum Mountain,26.054199,119.389000,390.0
1282A,Normal University,26.039200,119.303001,35.0
1283A,May 4th North Road,26.109200,119.299004,19.0
1284A,Yangqiao West Road,26.079700,119.267998,10.0
1285A,Ziyang,26.075300,119.315002,18.0
1286A,Kye-dong,24.818100,118.156998,130.0
1287A,Great prose,24.476700,118.151001,35.0
1288A,Gulangyu Island,24.445801,118.064003,12.0
1290A,Provincial foreign affairs office,28.684401,115.892998,32.0
1291A,Provincial forestry company,28.698000,115.888000,27.0
1292A,Institute of Forestry,28.744200,115.813004,43.0
1293A,Jingdong Town Government (Closed 200108),28.696899,115.973000,17.0
1294A,Construction engineering school,28.686899,115.851997,22.0
1295A,Elephant lake,28.642500,115.891998,15.0
1296A,Martial Arts School (Comparison point),28.799400,115.741997,169.0
1298A,Provincial station,28.684401,115.931000,20.0
1307A,Overhead mouth,36.240299,120.666000,9.0
1308A,Licang District sub-station,36.184700,120.385002,58.0
1309A,Shibei sub-station,36.069901,120.341003,77.0
1310A,Shinan District east sub-station,36.065399,120.407997,47.0
1311A,Sifang District sub-station,36.119900,120.357002,27.0
1312A,Shinan District west sub-station,36.054298,120.299004,20.0
1313A,Laoshan district sub-station,36.085800,120.452003,-21.0
1314A,Huangdao District sub-station,35.959000,120.191002,10.0
1315A,Chengyang District sub-station,36.308300,120.400002,21.0
1334A,Sinking lake seven trenches,30.316500,113.834000,19.0
1355A,Maofeng Mountain Forest Park,23.553801,113.588997,38.0
1367A,Jilin University,22.261101,113.573997,25.0
1368A,Front hill,22.229401,113.495003,
1370A,A surname,22.228100,113.299004,21.0
1376A,Gao Ming Kong Hall,22.869301,112.844002,3.0
1379A,Chinese cedar garden,22.521099,113.369003,7.0
1380A,Zhang Xi,22.548100,113.364998,2.0
1381A,Zima Ridge,22.507799,113.402000,9.0
1382A,Yangtze river tourism area,22.488600,113.433998,23.0
1383A,North Street,22.606899,113.103996,19.0
1384A,west area.,22.581100,113.073997,20.0
1385A,Kwebong West,22.532801,113.024002,17.0
1386A,East Lake (comparison point),22.593100,113.082001,8.0
1392A,Jinshan Huzi station on the Henan coast,23.074400,114.413002,17.0
1393A,Xiapu Hengjiang third road station,23.080000,114.404999,12.0
1394A,Jiangbei Yun Shanxi road station,23.107201,114.413002,26.0
1396A,Daya Bay Management Committee sub-station,22.742201,114.531998,6.0
1397A,Mugangzi Station,23.070601,112.427002,13.0
1398A,Urban neutron station,23.052799,112.471001,14.0
1399A,Keng Kouzi Station,23.161699,112.565002,8.0
1400A,Qixing Yanzi Station,23.078600,112.472000,6.0
1409A,Dongzhai Port,19.950701,110.575996,3.0
1410A,Hainan University,20.057400,110.322998,5.0
1411A,Xiuying Hainan Hospital,20.005301,110.282997,21.0
1412A,Hainan Normal University,19.996901,110.337997,19.0
1413A,Longhua Road environmental protection Bureau dormitory,20.035601,110.330002,7.0
1438A,Divine Rock Temple,31.028299,103.612999,982.0
1439A,Ma On Shan,26.685499,106.735001,1211.0
1440A,Municipal environmental protection station,26.603600,106.913002,1080.0
1441A,Jianhu Road,26.781700,106.742996,1276.0
1442A,Swallow Chong,26.649200,106.988998,1080.0
1443A,Nest of azure Clouds,26.484400,106.740997,1112.0
1444A,Zhongyuan village,26.755800,106.872002,1079.0
1445A,Red side gate,26.615299,106.875000,1093.0
1446A,Xinhua Road,26.617800,106.973000,1066.0
1447A,Taici Bridge,26.559999,106.764999,1101.0
1449A,Switch off,25.012400,102.742996,1894.0
1450A,Chenggong New District,24.888500,102.820999,1925.0
1451A,Xishan Forest Park (comparison point),24.962400,102.625000,2220.0
1452A,Longquan Town,25.083599,102.727997,1895.0
1453A,Dongfeng East Road,25.040501,102.722000,1895.0
1454A,Geumjeongsan,25.066999,102.681000,1902.0
1455A,Biji Square,25.035900,102.638000,1895.0
1456A,Barkhor Street,29.635000,91.130302,3654.0
1457A,Municipal Environmental Protection Bureau,29.651400,91.129997,3655.0
1458A,District monitoring station,29.634701,91.083298,3647.0
1459A,Xizang University,29.644400,91.126404,3660.0
1460A,District radiation station,29.664700,91.105003,3663.0
1461A,Lhasa Railway Station,29.633900,91.075798,3646.0
1475A,Staff Hospital (Closed 20181115),36.075600,103.711998,1526.0
1476A,Lanlian Hotel,36.103100,103.630997,1556.0
1477A,Yuzhong LAN University Campus (comparison point),35.993099,103.153000,1812.0
1478A,Biologics institute,36.072498,103.841003,1527.0
1479A,Railway design institute,36.046398,103.831001,1532.0
1480A, environmental monitoring station,36.642799,101.748001,2251.0
1482A,Silu Hospital,36.581902,101.834000,2214.0
1483A,The fifth water Works,36.686699,101.524002,2388.0
1484A,Helan Mountain Malian mouth (comparison point),38.601601,105.950996,1320.0
1488A,Helan Mountain East Road,38.497501,106.233002,1110.0
1489A,Xueyuan Road,38.503601,106.136002,1115.0
1490A,Monitoring station,43.830299,87.580101,816.0
1491A,Toll booth,43.768002,87.604599,921.0
1492A,Xinjiang Academy of Agricultural Sciences farm,43.946899,87.475403,587.0
1493A,Railway administration,43.871101,87.552498,744.0
1494A,Thirty-one secondary,43.831001,87.643204,864.0
1496A,Midong Environmental Protection Bureau,43.962002,87.644402,599.0
1552A,Tongmuling,26.300301,106.805000,1449.0
1564A,Shaoshan (a county in Henan Province),27.915001,112.527000,120.0
1585A, environmental monitoring station,40.656101,109.880997,1064.0
1586A,Pak Pak Building (closed 200107),40.507198,109.813004,1072.0
1587A,East River  Environmental Department,40.584999,109.996002,1025.0
1588A,Qingshan Hotel,40.681900,109.853996,1072.0
1589A,Huilong Logistics,40.632401,109.874001,1054.0
1590A,East River Honglong Bay,40.610600,109.967003,1005.0
1591A,Complex building,39.816502,109.995003,1456.0
1592A,Bayinmunk Forest Farm office,39.810799,109.960999,1464.0
1593A,Kangzeyuan,39.598900,109.781998,1303.0
1594A,Huatai Motor ,39.836102,109.967003,1270.0
1595A,Olin Garden,39.788200,109.982002,1445.0
1596A,Xuefu South Road,40.681900,122.383003,2.0
1597A,Daqing Road,40.710098,122.276001,11.0
1598A,West Jinghu Road,40.680302,122.379997,2.0
1599A,West Fort,40.667000,122.172997,288.0
1600A,Jiangwan East Road,40.067402,124.339996,2.0
1601A,Linjiang Back Street,40.157101,124.427002,10.0
1602A,Yuanbao Mountain,40.147800,124.386002,24.0
1603A,Democracy bridge,39.885799,124.152000,11.0
1604A,Development zone,41.154999,122.060997,3.0
1605A,Xinglong Terrace,41.138802,122.106003,2.0
1606A,New street,41.159599,121.924004,3.0
1607A,Longgang District,40.722698,120.917000,27.0
1608A,Chemie Street,40.754200,120.843002,16.0
1609A,New district,40.722000,120.848999,18.0
1610A,Dongcheng District,40.773998,120.866997,15.0
1611A,Tushan street,24.911699,118.582001,16.0
1612A,Tsin Tou Po,24.898899,118.600998,10.0
1613A,Van An,24.306801,118.066002,11.0
1614A,Qingyuan Mountain,24.942499,118.594002,335.0
1616A,Technical college,36.228901,117.689003,200.0
1618A,Yihe community,35.057201,118.342003,76.0
1619A,Lunan Pharmaceutical Factory,35.062199,118.293999,69.0
1620A,Xinguang woolen Mill,34.981701,118.276001,67.0
1621A,East River Insurance Company,35.089699,118.402000,68.0
1622A,Children's playground,37.466400,116.306000,24.0
1624A,Supervision station,37.448898,116.319000,22.0
1625A,District government,36.444401,115.966003,34.0
1626A,Second light machine (no longer in service),36.456699,115.997002,36.0
1627A,Party School (Closed 20190222),36.479401,115.984001,36.0
1628A,Municipal Environmental Protection Bureau,37.379398,118.021004,13.0
1629A,Second water works,37.360802,117.997002,12.0
1630A,North Middle New school,37.383099,117.983002,8.0
1631A,People's Park,36.808300,118.042000,42.0
1632A,Dongfeng Chemical Plant,36.838100,118.044998,34.0
1633A,Shuangshan,36.497200,117.848000,211.0
1634A,Meteorological station,36.637798,117.954002,89.0
1635A,Putian Garden,36.819698,118.308998,64.0
1636A,Sanjin Group,36.804199,117.850998,53.0
1637A,Central District Government,34.851398,117.564003,74.0
1638A,Xuecheng Environmental Protection Bureau,34.791100,117.266998,61.0
1639A,Yicheng district government,34.773899,117.570999,55.0
1640A,Taierzhuang district Environmental Protection Bureau,34.580601,117.735001,24.0
1641A,Shanting district Environmental Protection Bureau,35.070801,117.452003,164.0
1642A,Development zone,37.602402,121.141998,6.0
1643A,Bearing plant,37.543098,121.372002,18.0
1644A,Xijiao chemical Station,37.546200,121.319000,12.0
1645A,Laishan Environmental Protection Bureau,37.477402,121.443001,8.0
1646A,Fukuyama Environmental Protection Bureau,37.471401,121.254997,10.0
1648A,Arbitration commission,36.701900,119.139999,30.0
1650A,Environmental Protection Agency,36.700802,119.162003,30.0
1652A,Hanting monitoring station,36.773102,119.194000,18.0
1653A,Torch ,35.436798,116.638000,37.0
1654A,Monitoring Station (outage 200103),35.408901,116.619003,42.0
1655A,Electrochemical plant,35.390900,116.547997,39.0
1656A,Monitoring station,36.194199,117.153999,141.0
1657A,Population school,36.194199,117.098000,156.0
1658A,Electric power school,36.175800,117.117996,138.0
1659A,Monitoring station,35.388901,119.490997,12.0
1660A, hall square,35.407799,119.521004,40.0
1661A,Port authority,35.381699,119.549004,16.0
1662A,Huaxia Technical School,37.426899,122.125999,38.0
1663A,Shandong University,37.526001,122.058998,13.0
1664A,Municipal monitoring station,37.510300,122.110001,47.0
1665A,Xicheng Sunshine environmental protection Company,37.465801,118.501999,7.0
1666A,Municipal Environmental Protection Bureau,37.431400,118.667000,3.0
1667A,Gengjing Village,37.444401,118.553001,4.0
1669A,Municipal No. 8 Middle School,24.770800,113.578003,68.0
1670A,Bihu Villa,24.810801,113.540001,76.0
1671A,Garden department,24.799200,113.607002,70.0
1672A,Shaoguan University,24.793900,113.640999,111.0
1673A,Qujiang monitoring Station,24.686100,113.596001,73.0
1674A,Kimpyeongja Station,23.366699,116.679001,11.0
1675A,Longhuzi Station,23.363899,116.723999,5.0
1676A,Haojiangzi Station,23.277500,116.725998,10.0
1677A,Chenghaizi Station,23.471399,116.751999,6.0
1678A,Chaoyangzi Station,23.250000,116.602997,15.0
1679A,Chaonanzi Station,23.253599,116.402000,3.0
1680A,Zhanjiang Film Theater,21.270599,110.362000,28.0
1681A, environmental monitoring station,21.222799,110.392998,33.0
1682A,Environmental protection bureau dormitory,21.199699,110.402000,-1.0
1683A,Xiashan swimming Pool,21.202801,110.411003,-1.0
1684A,Mazhang District Environmental Protection Bureau,21.267900,110.332001,41.0
1685A,Potou district Environmental Protection Bureau,21.250000,110.449997,13.0
1686A,Municipal Environmental Protection Bureau Maogang branch,21.468901,111.028999,9.0
1687A,MAO petrochemical seven small,21.651699,110.932999,22.0
1688A,Jiankang Road,21.665001,110.904999,22.0
1689A,Gao Ling,21.693300,110.866997,17.0
1690A,Jiayin University,24.328100,116.123001,94.0
1691A,Meixian New Town,24.271900,116.080002,86.0
1692A,Environmental monitoring center,24.265400,116.125000,87.0
1693A,Municipal Environmental Protection Bureau,22.775000,115.364998,4.0
1694A,Municipal government,22.786699,115.362999,35.0
1695A,Xincheng secondary,22.792500,115.362000,2.0
1696A,Genishi,23.691401,114.949997,45.0
1697A,Dongpu District,23.757000,114.698997,44.0
1698A,Old town,23.722700,114.695000,48.0
1699A,Yuanyang Lake,21.858601,111.978996,12.0
1700A,Nan 'en Road,21.853600,111.950996,7.0
1701A,Manantong,21.859301,111.957001,6.0
1702A,Green building,23.688400,113.047997,18.0
1703A,Fengcheng Street Office,23.697901,113.063004,22.0
1705A,Xiyuan Road,23.671400,116.634003,19.0
1706A,Archives office,23.670601,116.644997,17.0
1708A,Newly emerging,23.535299,116.370003,5.0
1709A,Cima,23.548599,116.323997,7.0
1710A,Dongxing,23.665701,116.347000,11.0
1711A,Fishing lake,23.529200,116.408997,4.0
1712A,New  Hall,22.916901,112.039001,74.0
1713A,Municipal monitoring station,22.939400,112.037003,101.0
1714A,shepherd,22.953899,112.054001,64.0
1715A,Dongfeng reservoir,24.369400,102.578003,1696.0
1718A,Municipal Meteorological Bureau,35.248901,115.422997,53.0
1719A,Municipal political Consultative Conference,35.237499,115.474998,55.0
1720A,Heze University,35.270000,115.455002,54.0
1721A,Fruit farm,40.109699,113.382004,1059.0
1723A,Yungang Hotel,40.075802,113.271004,1044.0
1724A,Datong University,40.091702,113.344002,1071.0
1725A,Home village,40.126900,113.265999,1098.0
1726A,School of education,40.084400,113.271004,1060.0
1727A,Qinghua Railway Station,36.154202,113.110001,937.0
1728A,Monitoring station,36.193901,113.097000,920.0
1730A,Audit bureau,36.212601,113.088997,921.0
1731A,Changzhi eighth middle School,36.185299,113.093002,923.0
1733A,Lingang Hospital,36.078300,111.553001,462.0
1734A,Technical school,36.071400,111.502998,450.0
1735A,Industrial and commercial school,36.082199,111.516998,453.0
1736A,Municipal party committee,36.087502,111.502998,441.0
1737A,Yaomiao Town (out of service 191230),36.041698,111.491997,447.0
1738A,downtown,37.847500,113.571999,671.0
1739A,racefish,37.879398,113.491997,764.0
1740A,Nanzhuang,37.879398,113.580002,659.0
1741A,Aries Villa,37.847500,113.622002,668.0
1742A,flat,37.847500,113.571999,673.0
1743A,Dayang Spring,37.849998,113.515999,1017.0
1744A,Matsuyama Isaka,42.327202,118.787003,567.0
1745A,Hada Street,42.278702,118.982002,569.0
1746A,Tianyi road,42.273602,118.878998,589.0
1748A,Shengoji,41.135101,123.026001,107.0
1749A,Sun ,41.104801,122.997002,101.0
1750A,Peace and tranquility,41.151199,123.046997,42.0
1751A,Tiexi Third Street,41.119801,122.970001,32.0
1752A,Tiexi Industrial Park,41.078400,122.941002,30.0
1753A,Mingda New District,41.089699,122.963997,98.0
1754A,Qianshan Mountains,41.031502,123.138000,254.0
1755A,Wanghua District,41.886398,123.087997,76.0
1756A,Shuncheng District,41.886501,123.927002,86.0
1757A,Dongzhou District,41.853199,124.039001,97.0
1758A,Xinfu District,41.895000,124.012001,90.0
1759A,Dahuofang Reservoir,41.844200,123.796997,102.0
1760A,Shenfu New ,41.802502,123.625999,61.0
1761A,Dayu,41.306099,123.813004,214.0
1762A,Xi Lake,41.329201,123.767998,143.0
1763A,Caitun,41.299500,123.739998,106.0
1764A,Dongming Dynasty,41.290298,123.759003,220.0
1765A,Sinlitun,41.303299,123.740997,218.0
1766A,Weining ,41.347599,123.820000,122.0
1767A,South Mountain,41.568401,122.041000,22.0
1768A,Development zone,40.837002,121.043999,19.0
1769A,Baicu Street,41.120998,121.198997,14.0
1770A,Cheonan Street,41.117901,121.125000,30.0
1771A,North Lake Park,41.139400,121.132004,54.0
1772A,Hadskaya Guba,43.885799,126.540001,194.0
1773A,East bureau,43.836399,126.584000,186.0
1774A,Institute of Electric power,43.825001,126.496002,200.0
1775A,North of the river,43.905800,126.602997,180.0
1776A,Jiangnan Park,43.833099,126.551003,195.0
1778A,full,43.765800,126.672997,205.0
1779A,Residential area,47.363602,123.930000,149.0
1780A,Central square,47.383301,123.917000,149.0
1781A,Agriculture and animal husbandry vehicle factory,47.383301,123.983002,148.0
1782A,Fuku Environmental Protection Bureau (shut down 191231),47.183300,123.616997,153.0
1783A, environmental monitoring station,47.301399,123.952003,147.0
1784A,Green building,44.562401,129.617996,236.0
1785A,Cultural square,44.581299,129.619995,239.0
1786A,The first Hospital,44.565800,129.610001,245.0
1787A,Locomotive factory,44.608601,129.645996,233.0
1788A,No. 1 High School,44.584000,129.610001,235.0
1789A,Datong District,46.033298,124.717003,133.0
1790A,Longfeng District,46.533298,125.099998,144.0
1791A,Honggang District,46.416698,124.883003,143.0
1792A,Sartu District,46.599998,125.067001,143.0
1793A,Let Hu Road area,46.633301,124.849998,148.0
1794A,Monitoring station,31.350800,118.352997,17.0
1795A,Science and innovation center,31.418900,118.370003,16.0
1796A,Water works,31.317801,118.371002,12.0
1797A,Ji Min Hospital (comparison point),31.383900,118.402000,11.0
1803A,Shili,29.681601,115.987000,28.0
1804A,Maoshantou,29.704800,115.958000,15.0
1805A,Western Garden,29.729200,115.987999,30.0
1806A,The 5727 Factory,29.653500,116.016998,108.0
1807A,Institute of water Sciences,29.692600,116.063004,16.0
1808A,Integrated industrial park,29.603901,115.911003,58.0
1809A,Petrochemical complex,29.753401,116.088997,13.0
1810A,Lushan Meteorological Observatory (comparison point),29.586700,115.994003,1175.0
1811A,Citic Second Elementary School,34.669201,112.362999,172.0
1812A,Municipal Party school,34.651100,112.393997,161.0
1814A,Yu West Hotel,34.686901,112.466003,150.0
1815A,Henan Forestry School,34.686699,112.502998,138.0
1816A,Administrative committee of development zone,34.623100,112.384003,175.0
1817A,New office area of Municipal Committee,34.624699,112.427002,144.0
1818A,Cotton research institute,36.081402,114.481003,66.0
1819A,Hongmiao Street,36.086700,114.320000,83.0
1820A,Ginkgo community,36.056400,114.359001,73.0
1822A,Iron Buddha Temple (closed 200115),36.110001,114.303001,84.0
1823A,Heda First Affiliated Hospital (out of service 180109),34.800098,114.347000,74.0
1824A,Cancer hospital,34.776299,114.344002,74.0
1825A,Maternal and Child Health Centre (Closed 20190322),34.796600,114.379997,76.0
1826A,Century Star kindergarten,34.794498,114.296997,72.0
1827A,Municipal monitoring station,35.235600,113.261002,111.0
1828A,Municipal Environmental Protection Bureau,35.212799,113.226997,101.0
1829A,High-tech zone government,35.176399,113.246002,94.0
1830A,Film and Television  (comparison point),35.268799,113.198997,197.0
1831A,High voltage Switch Factory (20190304 out of service),33.721401,113.306000,87.0
1832A,Xinhua Hotel,33.739201,113.322998,85.0
1833A,Planning and design institute,33.736698,113.292000,91.0
1834A,Pingdingshan Institute of Technology,33.773899,113.181999,102.0
1835A,Municipal government,34.777199,111.193001,361.0
1836A,Development zone,34.801399,111.197998,341.0
1838A,Scenic spot,34.799702,111.149002,344.0
1839A,four-zero-three,30.698099,111.301003,124.0
1840A,White Dragon Ridge,30.695999,111.303001,64.0
1841A,Wujia Gang,30.646400,111.355003,65.0
1842A,Point military area command,30.690399,111.262001,66.0
1843A,Yiling District,30.776400,111.321999,96.0
1844A,Municipal library,30.317499,112.254997,30.0
1845A,Municipal Party school,30.353100,112.202003,40.0
1846A,Kerong Environmental Protection,30.312401,112.288002,32.0
1847A,South Lake scenic spot,29.354000,113.103996,47.0
1848A,Chenglingji,29.425600,113.151001,41.0
1849A,Development zone,29.378099,113.170998,38.0
1850A,Yunxi District,29.472700,113.272003,50.0
1851A,Junshan District,29.353901,113.001999,28.0
1852A,Jinfeng reservoir,29.347500,113.209999,54.0
1854A,Municipal No. 2 Middle School,28.970400,111.702003,49.0
1857A,Baekhesan,29.075600,111.730003,117.0
1858A,Yongding New District,29.113100,110.500999,215.0
1859A,Electric power bureau,29.129200,110.467003,160.0
1860A,Weiyang Road,29.349501,110.544998,512.0
1861A,Yuan Jiajie,29.299999,110.417000,869.0
1862A,University of Electronic Science and Technology Yaoshan campus,25.268000,110.389999,173.0
1863A,Monitoring station,25.257000,110.241997,151.0
1864A,Longyin Road primary School,25.250799,110.308998,167.0
1865A,No. 8 middle school,25.235800,110.258003,156.0
1866A,Oxweiling Reservoir,21.596100,109.225998,30.0
1867A,Beach park,21.404200,109.153000,-6.0
1868A,Xinshi Environmental Protection Bureau,21.466101,109.098000,17.0
1869A,Beihai Industrial Park,21.425301,109.178001,15.0
