# Site ID, Site Name, Latitude, Longitude, Altitude (m)
1346A,Municipal No. 5 middle schools,23.105000,113.261002,11.0
1348A,Guangdong College of Commerce,23.091600,113.348000,4.0
1349A, eighty-six middle school,23.105000,113.432999,29.0
1350A,Panyu Secondary,22.947701,113.351997,7.0
1351A,Huadu Normal University,23.391701,113.214996,19.0
1352A,Municipal monitoring station,23.133101,113.260002,13.0
1353A,Kowloon town dragon,23.278299,113.568001,22.0
1354A,Foot lake,23.156900,113.280998,38.0
1356A,Tongxinlingzi Station,22.549999,114.096001,20.0
1357A,Honghu,22.562500,114.116997,19.0
1358A,Overseas Chinese Town,22.541700,113.987000,41.0
1359A,Nanhaizi Railway Station,22.516701,113.922997,6.0
1360A,Salt pan,22.590799,114.263000,3.0
1361A,Longgang,22.726700,114.239998,42.0
1362A,Xixiang,22.579399,113.890999,3.0
1363A,South Australia,22.542200,114.494003,71.0
1364A,Kwai chung,22.634199,114.410004,25.0
1365A,Mecha,22.597799,114.296997,-18.0
1366A,Guan LAN,22.750000,114.084999,28.0
1369A,Tang family,22.425100,113.627998,13.0
1371A,Bay beam,23.004801,113.134003,2.0
1372A,Huatai vocational,23.039499,113.105003,18.0
1373A,Nanhai Meteorological Bureau,23.046700,113.143997,
1374A,Shunde Sugang,22.805401,113.292000,-18.0
1375A,Ronggui Street Office,22.762899,113.257004,6.0
1377A,Sanshui monitoring station,23.157200,112.885002,-3.0
1378A,Three water clouds East China Sea,23.188601,112.862999,41.0
1387A,East main mountain,23.053600,113.781998,28.0
1388A,Nancheng Yuanling,23.027800,113.746002,22.0
1389A,"Itchon, Wanseong",23.059999,113.748001,10.0
1390A,Higashi Ishii,23.012800,113.793999,35.0
1391A,Nancheng Xiping,22.965799,113.737999,36.0
1395A,"Chengxiu road Chuanhuzi station, Huiyang District",22.783300,114.459999,59.0
1401A,Zhenning garden,22.787500,108.301003,89.0
1402A,North Lake,22.856100,108.316002,78.0
1403A,Municipal monitoring station,22.822500,108.320999,88.0
1404A,Nature garden,22.805000,108.383003,130.0
1405A,roselle,22.790600,108.439003,63.0
1406A,District agricultural vocational hospital,22.846399,108.238998,83.0
1407A,Yinghua Garden,22.735001,108.328003,110.0
1408A,Shajing Town street office,22.783300,108.244003,91.0
1414A,Jinyun Mountain (comparison point),29.827200,106.378998,907.0
1415A,Gao Jia Garden (out of service 161118),29.573601,106.459999,272.0
1416A,born,29.826401,106.424004,244.0
1417A,Two routes,29.722799,106.625999,456.0
1418A,Hogye,29.598301,106.295998,298.0
1419A,Nanping,29.518600,106.540001,198.0
1420A,Tang Jiatuo,29.621901,106.650002,243.0
1421A,Tea plantation,29.489201,106.634003,268.0
1422A,Bai Shiyi,29.482201,106.363998,308.0
1423A,Jiefang Monument (out of service 170928),29.564199,106.570999,275.0
1424A,Yeung Ka Ping (outage 161118),29.516399,106.512001,268.0
1425A,airport,29.712500,106.616997,442.0
1426A,Xinshan Village,29.489201,106.468002,294.0
1427A,Regia,29.645300,106.561996,279.0
1428A,The CAI family,29.427200,106.591003,207.0
1429A,Yu Xin Street,29.509199,106.509003,196.0
1430A,South Spring (out of service 161119),29.709200,106.452003,252.0
1431A,Golden spring and two rivers,30.712999,103.972000,518.0
1432A,Shilidian,30.687201,104.176003,492.0
1433A,Sanwa kiln,30.570601,104.079002,481.0
1434A,Shahe Shop,30.636101,104.117996,488.0
1437A,Junping Street,30.657801,104.054001,498.0
1462A,High voltage switch factory,34.274899,108.882004,396.0
1463A,Xingqing community,34.262901,108.992996,437.0
1464A,Textile ,34.257198,109.059998,444.0
1465A,Kozhai,34.232399,108.940002,415.0
1466A,Municipal People's Stadium,34.271301,108.954002,410.0
1467A,High-tech west District,34.230301,108.883003,408.0
1468A,Economic development zone,34.347401,108.934998,380.0
1469A,Chang 'an District,34.154598,108.905998,439.0
1470A,Yanliang District,34.657501,109.199997,382.0
1471A,Lintong District,34.374802,108.869003,453.0
1472A,grassland,34.378101,109.212997,373.0
1473A,Qujiang Cultural Industry Group,34.197800,108.985001,488.0
1474A,Gwangwontan,34.327400,109.042999,378.0
1508A,Slab pond,27.861099,112.956001,55.0
1511A,Municipal monitoring station,27.857599,112.896004,48.0
1512A,River foot,27.857500,112.917999,49.0
1513A,Yuetang,27.816900,112.919998,51.0
1514A,HKUST,27.911699,112.907997,68.0
1515A,Tiantai Mountain Resort,27.824400,113.135002,50.0
1518A,Chu-ye Hospital,27.886700,113.095001,63.0
1519A, No. 4 Middle schools,27.797899,113.190002,62.0
1520A,Railway station,27.838100,113.142998,35.0
1524A,Municipal monitoring station,27.852800,113.129997,29.0
1559A,Dajing Scenic Area,27.833599,113.250999,119.0
1562A,Zhaoshan Mountain,27.961800,113.022003,63.0
1798A,Four small Hudong Road,31.686100,118.505997,13.0
1799A,Tianping garment,31.643900,118.483002,6.0
1800A,Ci Hu two small,31.750601,118.511002,7.0
1801A,Masteel power plant,31.692801,118.480003,12.0
1802A,Municipal education base,31.715500,118.652000,40.0
1918A,Weather station (comparison point),34.343201,108.700996,462.0
1919A,Zhonghua community,34.318100,108.676003,391.0
1920A,Normal college,34.395802,108.720001,414.0
1921A,College of Traditional Chinese Medicine,34.318699,108.740997,383.0
1941A,High-tech small,34.505001,109.431000,353.0
1961A,Dongshan Primary School (added 191218),36.709702,117.541000,70.0
1962A,Mingshui Development Zone,36.692902,117.536003,70.0
1989A,Zhenchuan secondary,31.379400,121.003998,4.0
1995A,Taicang  monitoring station,31.452000,121.112000,4.0
1996A,Science and education new town real small,31.434999,121.127998,2.0
1997A,Fire command center,31.954300,119.150002,26.0
1998A,Fangjiaba,31.947100,119.181999,14.0
2010A,Municipal government,30.236700,119.719002,45.0
2011A,Four middle schools,30.231899,119.695000,54.0
2012A,Monitoring station,30.051001,119.959000,20.0
2013A,Fuchun Junior School,30.047100,119.948997,18.0
2031A,Wan tin secondary,27.993299,113.189003,68.0
2846A,Sports West,23.132500,113.316002,15.0
2858A,Once the river west road,39.070000,117.347000,3.0
2859A,Jinju Road,39.020000,117.359001,3.0
2860A,Waterfront West Road,39.078999,117.158997,5.0
2862A,22 Central South Campus,38.037998,114.551003,75.0
2871A,Wanli International School,29.896000,121.613998,5.0
2880A,Dashi West Road,30.650000,104.028999,500.0
