site_id,site_name,latitude,longitude,altitude,area_classification
NEONWREF,Neon Wref,45.820488,-121.951912,407.0,nan
NEONYELL,Neon Yell,44.95348,-110.53914,2116.0,nan
NGHIADO,Nghia Do,21.04778,105.79964,40.0,nan
NPLTeddington,Npl Teddington,51.4258,-0.3445,160.0,nan
NREL-Golden,Nrel-Golden,39.743725,-105.17799,1833.0,nan
NSAYJPBOREAS,Nsa Yjp Boreas,55.903,-98.290001,290.0,nan
NSPOTaiwan,Nspo Taiwan,24.783995,121.001122,99.0,nan
NUIST,Nuist,32.206483,118.71715,62.0,nan
NWChapelHill,Nw Chapel Hill,35.9712,-79.0934,175.0,nan
NaalehuElementary,Naalehu Elementary,19.060874,-155.578983,196.0,nan
Nainital,Nainital,29.35883,79.45827,1939.0,nan
Nairobi,Nairobi,-1.338882,36.8653,1650.0,nan
Namibe,Namibe,-15.159,12.178,11.0,nan
NapoliCeSMA,Napoli Cesma,40.836842,14.306567,50.0,nan
Nara,Nara,34.688,135.828,80.0,nan
Narsarsuaq,Narsarsuaq,61.155952,-45.419379,75.0,nan
Natal,Natal,-5.8415,-35.1995,40.0,nan
Nauru,Nauru,-0.5206,166.9159,7.0,nan
Ndola,Ndola,-12.995,28.658333,1270.0,nan
NesZiona,Nes Ziona,31.9225,34.789167,40.0,nan
NewDelhi,New Delhi,28.630467,77.1751,240.0,nan
NewDelhiIMD,New Delhi Imd,28.5885,77.2216,241.0,nan
NewHampshireUniv,New Hampshire Univ,43.1325,-70.92,30.0,nan
NhaTrang,Nhatrang,12.204722,109.205556,20.0,nan
Niabrara,Niabrara,42.764833,-100.02,730.0,nan
Niamey,Niamey,13.481389,2.172222,205.0,nan
Niassa,Niassa,-12.15512,37.56656,510.0,nan
Nicosia,Nicosia,35.140628,33.381353,181.0,nan
Niigata,Niigata,37.846,138.942,10.0,nan
Ningbo,Ningbo,29.859945,121.546872,37.0,nan
NongKhai,Nong Khai,17.8772,102.71671,175.0,nan
NorfolkStateUniv,Norfolk State Univ,36.848,-76.259,20.0,nan
NorthPole,North Pole,88.80333,24.25433,1.0,nan
Noto,Noto,37.334444,137.136944,200.0,nan
Noumea,Noumea,-22.301944,166.444167,12.0,nan
NyAlesundAWI,Ny Alesund Awi,78.923166,11.92304,7.0,nan
OBERNAI,Obernai,48.442778,7.5425,161.0,nan
OHPOBSERVATOIRE,Ohp Observatoire,43.935,5.71,680.0,nan
OKStUniv,Ok St Univ,35.04564,-97.91734,331.0,nan
OPAL,Opal,79.990278,-85.939167,5.0,nan
ORSHermosillo,Ors Hermosillo,29.0275,-111.145556,154.0,nan
ORSUNAMISNP,Ors Unam Isnp,19.399467,-99.203683,2361.0,nan
OUNWC,Ou Nwc,35.181861,-97.440306,379.6000061035156,nan
OceolaNF,Oceolanf,30.205278,-82.442778,51.0,nan
OkefenokeeNWR,Okefenokeenwr,30.741111,-82.128611,47.0,nan
Okinawa,Okinawa,26.356667,127.768333,46.0,nan
OkinawaHedo,Okinawa Hedo,26.867,128.249,60.0,nan
Omkoi,Omkoi,17.798333,98.431667,1120.0,nan
Oostende,Oostende,51.225,2.925,23.0,nan
Osaka,Osaka,34.650933,135.590633,50.0,nan
Osaka-North,Osaka-North,34.774,135.51,50.0,nan
Osaka31,Osaka31,34.65179,135.5881,50.0,nan
Ouagadougou,Ouagadougou,12.42413,-1.48723,302.0,nan
Ouarzazate,Ouarzazate,30.928367,-6.912867,1136.0,nan
Oujda,Oujda,34.65331,-1.89846,620.0,nan
Oukaimeden,Oukaimeden,31.208793,-7.864486,2762.0,nan
OwensLake,Owens Lake,36.487778,-117.870697,1103.0,nan
Oxford,Oxford,51.759,-1.256,87.0,nan
Oyster,Oyster,37.295044,-75.933192,8.699999809265137,nan
PEARL,Pearl,80.053611,-86.416944,615.0,nan
PKUPEK,Pku Pek,39.593,116.184,66.0,nan
PNNL,Pnnl,46.34095,-119.2788,127.0,nan
POLWETRzecin,Polwet Rzecin,52.762019,16.309589,54.0,nan
PRINCEALBERT,Prince Albert,53.200001,-105.699997,425.0,nan
PSDAChile,Psda Chile,-24.090306,-69.929028,965.0,nan
Paddockwood,Paddockwood,53.507889,-105.561817,481.0,nan
PagosaSprings,Pagosa Springs,37.270278,-107.050258,2316.47998046875,nan
Palaiseau,Palaiseau,48.7116,2.215,156.0,nan
Palangkaraya,Palangkaraya,-2.22799,113.94624,27.0,nan
Palencia,Palencia,41.988572,-4.515694,750.0,nan
Palgrunden,Palgrunden,58.755333,13.1515,49.0,nan
PalmadeMallorca,Palma De Mallorca,39.5533,2.6251,10.0,nan
PanamaBCI,Panama Bci,9.166667,-79.85,119.0,nan
Pantnagar,Pantnagar,29.046339,79.520889,241.0,nan
Paracou,Paracou,5.266944,-52.925833,50.0,nan
ParanalCTA,Paranal Cta,-24.701105,-70.324794,2154.0,nan
Paris,Paris,48.846797,2.355508,50.0,nan
Payerne,Payerne,46.812408,6.942019,491.0,nan
PennStateUniv,Penn State Univ,40.7421,-78.0809,401.0,nan
Perth,Perth,-32.008056,115.893611,14.0,nan
Peterhof,Peterhof,59.881,29.826,58.0,nan
PetrolinaSONDA,Petrolina Sonda,-9.0691,-40.320108,381.0,nan
Philadelphia,Philadelphia,40.035667,-75.004667,20.0,nan
Picdumidi,Pic Du Midi,42.937217,0.1413,2898.0,nan
PickleLake,Pickle Lake,51.449444,-90.2175,393.0,nan
Pietersburg,Pietersburg,-23.883333,29.45,1249.0,nan
PilarCordoba,Pilar Cordoba,-31.667411,-63.882597,333.0,nan
Pimai,Pimai,15.181944,102.564167,220.0,nan
PinehurstIdaho,Pinehurst Idaho,47.536739,-116.236917,680.0,nan
PioneerJC,Pioneer Jc,1.384333,103.754528,25.0,nan
Pokhara,Pokhara,28.186643,83.97518,800.0,nan
Pontianak,Pontianak,0.07538,109.19086,2.0,nan
Poprad-Ganovce,Poprad-Ganovce,49.035,20.322,706.0,nan
Porquerolles,Porquerolles,43.001389,6.161389,22.0,nan
PortglenoneMO,Portglenone Mo,54.865,-6.457,64.0,nan
PortoNacional,Porto Nacional,-10.7,-48.41,210.0,nan
PortoVelho,Porto Velho,-8.77,-63.95,110.0,nan
PortoVelhoUNIR,Porto Velho Unir,-8.837083,-63.939983,129.0,nan
PossessionIsland,Possession Island,-27.010428,15.194255,3.0,nan
Potchefstroom,Potchefstroom,-26.69,27.091,1355.0,nan
Praia,Praia,14.947,-23.484,102.0,nan
PretoriaCSIR-DPSS,Pretoria Csir-Dpss,-25.756611,28.279722,1449.0,nan
PretoriaCSIR-EC,Pretoria Csir-Ec,-25.750126,28.278441,1403.0,nan
PrincetonUniv,Princeton Univ,40.35028,-74.65219,71.0,nan
Progress,Progress,-69.37778,76.38861,32.0,nan
ProspectHill,Prospect Hill,32.299314,-64.765092,64.0,nan
PuertoMadryn,Puerto Madryn,-42.79,-65.01,15.0,nan
Pullman,Pullman,46.75,-117.191666,779.0,nan
Pune,Pune,18.537255,73.805491,595.0,nan
PuntaArenasUMAG,Punta Arenas Umag,-53.1354,-70.8845,25.0,nan
PusanNU,Pusan Nu,35.235354,129.082493,78.0,nan
Puspiptek,Puspiptek,-6.3556,106.664383,58.0,nan
QOMSCAS,Qoms Cas,28.365,86.948056,4276.0,nan
QenaSVU,Qena Svu,26.199924,32.747029,75.69999694824219,nan
Qiandaohu,Qiandaohu,29.555717,119.052633,133.0,nan
QuitoUSFQ,Quito Usfq,-0.196244,-78.435589,2414.0,nan
REUNIONSTDENIS,Reunion St Denis,-20.90139,55.48474,93.0,nan
Raciborz,Raciborz,50.0831,18.1917,230.0,nan
RaggedPoint,Ragged Point,13.165018,-59.432035,40.0,nan
RailroadNSPO,Railroad Nspo,38.5046,-115.692,1438.0,nan
RailroadValley,Railroad Valley,38.497,-115.691,1437.0,nan
RailroadValley2,Railroad Valley2,38.497,-115.691,1437.0,nan
RameHead,Rame Head,50.317132,-4.219809,105.0,nan
RasElAin,Ras El Ain,31.670278,-7.599444,570.0,nan
Realtor,Realtor,43.48555,5.383817,125.0,nan
RedMountainPass,Red Mountain Pass,37.907449,-107.710917,3376.0,nan
RedRiverDelta,Red River Delta,20.72853,106.1277,4.0,nan
ResoluteBay,Resolute Bay,74.705123,-94.969409,35.0,nan
RexburgIdaho,Rexburg Idaho,43.82011,-111.78301,1501.0,nan
Reykjavik,Reykjavik,64.1278,-21.9037,51.0,nan
RhylMO,Rhyl Mo,53.25929,-3.50859,77.0,nan
Richland,Richland,46.34,-119.28,123.0,nan
Rimrock,Rimrock,46.4875,-116.991667,824.0,nan
RioBranco,Rio Branco,-9.957467,-67.86935,212.0,nan
RioPiedras,Rio Piedras,18.40185,-66.051483,30.0,nan
RiodeJaneiroUFRJ,Rio De Janeiro Ufrj,-22.857306,-43.233806,21.0,nan
Rochester,Rochester,43.2337,-77.5864,107.0,nan
RogersDryLake,Rogers Dry Lake,34.92555,-117.885,715.0,nan
RomeESAESRIN,Rome Esa Esrin,41.826667,12.671833,240.0,nan
RomeLaSapienza,Rome La Sapienza,41.901695,12.515773,75.0,nan
RomeTorVergata,Rome Tor Vergata,41.83955,12.647333,130.0,nan
RooseveltHS,Roosevelt Hs,38.994375,-76.868269,60.0,nan
RoqueMuchachos,Roque Muchachos,28.7639,-17.8939,2396.0,nan
Rossfeld,Rossfeld,48.335139,7.62475,167.0,nan
RottnestIsland,Rottnest Island,-32.000103,115.501667,11.0,nan
SACOL,Sacol,35.946,104.137083,1965.800048828125,nan
SAGRES,Sagres,37.047706,-8.873517,26.0,nan
SANTACRUZ,Santa Cruz,-17.802133,-63.177717,442.0,nan
SANTACRUZUTEPSA,Santa Cruz Utepsa,-17.767325,-63.200961,432.0,nan
SDSUIPLab,Sdsu Iplab,44.314828,-96.786075,518.0,nan
SEARCH-Centreville,Search-Centreville,32.90289,-87.24968,126.0,nan
SEARCH-Centreville2,Search-Centreville2,32.90289,-87.24968,126.0,nan
SEARCH-OLF,Search-Olf,30.54997,-87.37531,44.0,nan
SEARCH-Yorkville,Search-Yorkville,33.92833,-85.04555,394.0,nan
SEDEBOKER,Sede Boker,30.855,34.782222,480.0,nan
SEGCLopeGabon,Segc Lope Gabon,-0.20155,11.60082,280.0,nan
SERC,Serc,38.888901,-76.555795,36.5,nan
SMART,Smart,24.249321,55.612064,250.0,nan
SMARTPOL,Smart Pol,24.249321,55.612064,250.0,nan
SMEX,Smex,41.936,-93.664,316.0,nan
SMHI,Smhi,58.58,16.15,33.0,nan
SONETHarbin,Sonet Harbin,45.705,126.614,187.89999389648438,nan
SONETHefei,Sonet Hefei,31.904722,117.162222,36.0,nan
SONETZhoushan,Sonet Zhoushan,29.994,122.188,29.0,nan
SP-EACH,Sp-Each,-23.48163,-46.49967,754.0,nan
SPBayboro,Sp Bayboro,27.76155,-82.633,5.0,nan
SSAYJPBOREAS,Ssa Yjp Boreas,53.674999,-104.650002,490.0,nan
Saada,Saada,31.62583,-8.15583,420.0,nan
SableIsland,Sable Island,43.933,-60.01,3.0,nan
Saclay,Saclay,48.73333,2.16666,160.0,nan
SacramentoCARB,Sacramento Carb,38.56844,-121.49311,15.0,nan
SacramentoRiver,Sacramento River,38.049531,-121.88755,3.0,nan
SaihSalam,Saih Salam,24.829467,55.312783,84.0,nan
SakejiSchool,Sakeji School,-11.232956,24.312,1406.0,nan
SalondeProvence,Salon De Provence,43.605556,5.120278,60.0,nan
SaltonSea,Salton Sea,33.16923,-115.85593,-32.0,nan
SanCristobalUSFQ,San Cristobal Usfq,-0.8954,-89.60879,22.0,nan
SanGiuliano,San Giuliano,42.285556,9.519167,55.0,nan
SanMarcoPlatform,San Marco Platform,-2.941667,40.214722,20.0,nan
SanNicolas,San Nicolas,33.256889,-119.486972,133.0,nan
SanNicolasVandal,San Nicolas Vandal,33.262214,-119.536711,194.0,nan
SanPietroCapo,San Pietro Capo,44.650001,11.619999,11.0,nan
SandiaNMPSEL,Sandia Nm Psel,35.054583,-106.540069,1662.5,nan
SandyHook,Sandy Hook,40.448056,-73.99333,4.0,nan
SantaCruzTenerife,Santa Cruz Tenerife,28.472528,-16.247361,52.0,nan
SantaMonicaColg,Santa Monica Colg,34.01685,-118.47113,55.0,nan
SantaRosa,Santa Rosa,10.8415,-85.615917,320.0,nan
Santarem,Santarem,-2.428584,-54.706,25.0,nan
Santiago,Santiago,-33.489633,-70.717033,510.0,nan
SantiagoBeauchef,Santiago Beauchef,-33.457222,-70.661666,560.0,nan
SantiagoBeauchef2,Santiago Beauchef 2,-33.457222,-70.661666,560.0,nan
SantoPekoa,Santo Pekoa,-15.508,167.219,50.0,nan
SaoMartinhoSONDA,Sao Martinho Sonda,-29.443333,-53.823444,489.0,nan
SaoPaulo,Sao Paulo,-23.5615,-46.734983,786.0,nan
SaoTome,Sao Tome,0.37469,6.71099,27.0,nan
SaturnIsland,Saturn Island,48.775252,-123.128177,193.0,nan
Section-7Platform,Section-7 Platform,44.5458,29.4466,30.0,nan
Senanga,Senanga,-16.108889,23.293333,1025.0,nan
SeoulSNU,Seoul Snu,37.458056,126.951111,116.0,nan
Sesheke,Sesheke,-17.48083,24.303889,951.0,nan
Sevastopol,Sevastopol,44.615833,33.517333,80.0,nan
Sevilleta,Sevilleta,34.354721,-106.885002,1477.0,nan
Seysses,Seysses,43.503333,1.259722,179.0,nan
ShagayaPark,Shagaya Park,29.209072,47.060528,242.0,nan
ShanghiMinhang,Shanghi Minhang,31.13045,121.39734,49.0,nan
Shelton,Shelton,40.750064,-98.760286,616.0,nan
Shijiazhuang-CHEY,Shijiazhuang-Chey,38.0,114.55,74.0,nan
Shijiazhuang-SZF,Shijiazhuang-Szf,38.01667,114.45833,71.0,nan
Shirahama,Shirahama,33.69345,135.356917,10.0,nan
Shouxian,Shouxian,32.558383,116.78195,22.700000762939453,nan
SigmaSpaceCorp,Sigma Space Corp,38.953,-76.836472,44.79999923706055,nan
SilpakornUniv,Silpakorn Univ,13.819308,100.041183,72.0,nan
SimonstownIMT,Simonstown Imt,-34.19272,18.44567,27.0,nan
Singapore,Singapore,1.297667,103.780383,30.0,nan
Sinhgad,Sinhgad,18.366667,73.75,1189.0,nan
SiouxFalls,Sioux Falls,43.736481,-96.625991,505.0,nan
SirBuNuair,Sir Bu Nuair,25.217825,54.231269,10.0,nan
SirmioneMuseoGC,Sirmione Museo Gc,45.500278,10.605833,86.5,nan
Skukuza,Skukuza,-24.9917,31.5875,265.0,nan
SmithIslandCBF,Smith Island Cbf,37.969183,-76.02385,12.0,nan
Socheongcho,Socheongcho,37.423133,124.738039,28.0,nan
Sodankyla,Sodankyla,67.36662,26.62957,184.0,nan
SofiaIEBAS,Sofia Iebas,42.6539,23.3868,631.0,nan
SolarVillage,Solar Village,24.906933,46.397286,764.0,nan
Solwezi,Solwezi,-12.170667,26.363333,1390.0,nan
SonLa,Son La,21.3322,103.905151,681.0,nan
SongkhlaMetSta,Songkhla Met Sta,7.184387,100.604583,15.0,nan
Sopot,Sopot,54.450833,18.564722,11.0,nan
Sorong,Sorong,-0.8746,131.2677,127.0,nan
SouthGreenbay,South Greenbay,44.59633,-87.9512,175.8699951171875,nan
SouthPoleObsNOAA,South Pole Obs Noaa,-90.0,70.3,2835.0,nan
SoveratoIMAA,Soverato Imaa,38.689444,16.545278,40.0,nan
Spokane,Spokane,47.61972,-117.53389,720.0,nan
SraKaeo,Sra Kaeo,13.6889,102.5043,67.80000305175781,nan
StHelena,St Helena,-15.9424,-5.6673,434.0,nan
StLouisUniversity,St Louis University,38.636342,-90.231552,159.0,nan
SteamboatSprings,Steamboat Springs,40.46376,-106.81699,2070.0,nan
Stennis,Stennis,30.368014,-89.616667,20.0,nan
Sterling,Sterling,38.98333,-77.46667,85.0,nan
StornowayMO,Stornoway Mo,58.21156,-6.182147,82.5,nan
Strzyzow,Strzyzow,49.8786,21.8613,450.0,nan
Suffield,Suffield,50.28155,-111.130771,761.77197265625,nan
Surinam,Surinam,5.8,-55.2,12.0,nan
T0MAXMEX,T0 Max Mex,19.489944,-99.1485,2257.0,nan
TABLEMOUNTAINCA,Table Mountain Ca,34.38,-117.68,2200.0,nan
TGFTsukuba,Tgf Tsukuba,36.113889,140.096,25.0,nan
THALA,Thala,35.55,8.683333,1091.0,nan
TOULOUSE,Toulouse,43.561944,1.476389,150.0,nan
TUBITAKUZAYAnkara,Tubitak Uzay Ankara,39.891,32.778,924.0,nan
TWRS,Twrs,45.103582,-114.84991,1166.0,nan
TabernasPSA-DLR,Tabernas Psa-Dlr,37.09076,-2.35818,500.0,nan
TableMountain,Table Mountain,40.125,-105.237,1689.0,nan
Tahir,Tahir,5.411,100.1967,37.0,nan
Tahiti,Tahiti,-17.5769,-149.6063,98.0,nan
TahoeCity,Tahoe City,39.1733,-120.135,1899.0,nan
TaiPing,Tai Ping,10.3755,114.362,4.0,nan
Taichung,Taichung,24.106167,120.49133,10.0,nan
Taihu,Taihu,31.421,120.215333,20.0,nan
TaipeiCWB,Taipei Cwb,25.014683,121.53837,26.0,nan
TallTimbers,Talltimbers,30.664167,-84.23889,63.0,nan
Tallahassee,Tallahassee,30.445833,-84.29935,49.0,nan
TamanrassetINM,Tamanrasset Inm,22.79,5.53,1377.0,nan
TamanrassetTMP,Tamanrasset Tmp,22.79,5.53,1377.0,nan
Tarbes,Tarbes,43.25,0.083333,292.0,nan
TarbesEtal,Tarbes Etal,43.224033,0.049283,332.0,nan
TaylorRanchTWRS,Taylor Ranch Twrs,45.1035,-114.84995,1159.0,nan
TechnionHaifaIL,Technion Haifa Il,32.77587,35.0249,230.0,nan
Teide,Teide,28.27,-16.639,3555.0,nan
Tel-AvivUniversity,Tel-Aviv University,32.1129,34.8062,76.0,nan
Temuco-UFROCEFOP,Temuco-Ufro Cefop,-38.745803,-72.615525,119.0,nan
Tenosique,Tenosique,17.4875,-91.425556,20.0,nan
TheHague,The Hague,52.11048,4.32682,18.0,nan
Thessaloniki,Thessaloniki,40.63,22.96,60.0,nan
Thimphu,Thimphu,27.472643,89.639057,2314.0,nan
Thompson,Thompson,55.799999,-97.849998,218.0,nan
ThompsonFarm,Thompson Farm,43.108772,-70.948344,26.0,nan
ThorntonC-power,Thornton C-Power,51.5325,2.955278,30.0,nan
Thule,Thule,76.516102,-68.769001,225.0,nan
Tiksi,Tiksi,71.586917,128.921417,17.0,nan
Timisoara,Timisoara,45.74626,21.22736,122.0,nan
TingaTingana,Tinga Tingana,-28.975833,139.990933,38.0,nan
TiziOuzou,Tizi Ouzou,36.698611,4.055833,133.0,nan
Tombstone,Tombstone,31.742,-110.05,1408.0,nan
Tomsk,Tomsk,56.475351,85.04806,174.0,nan
Tomsk22,Tomsk 22,56.417,84.074,80.0,nan
TonopahAirport,Tonopah Airport,38.05044,-117.09052,1638.0,nan
Toravere,Toravere,58.264895,26.466823,85.0,nan
Toronto,Toronto,43.79,-79.47,186.0,nan
Toulon,Toulon,43.135556,6.009444,50.0,nan
Toulouse,Toulouse,43.574722,1.373889,150.0,nan
ToulouseMF,Toulouse Mf,43.57261,1.37432,160.0,nan
Toyama,Toyama,36.699,137.187,30.0,nan
Trelew,Trelew,-43.249806,-65.308611,15.0,nan
Tremiti,Tremiti,42.117965,15.490115,40.0,nan
TrinidadHead,Trinidad Head,41.05392,-124.15102,105.0,nan
Tromelin,Tromelin,-15.889167,54.517333,7.0,nan
Tsumkwe,Tsumkwe,-19.616667,20.4425,1154.0,nan
Tucson,Tucson,32.233002,-110.953003,779.0,nan
Tucuman,Tucuman,-26.787153,-65.206697,481.0,nan
TudorHill,Tudor Hill,32.264,-64.879,51.0,nan
Tukurui,Tukurui,-3.716666,-49.683331,100.0,nan
Tumbarumba,Tumbarumba,-35.7083,147.9499,776.0,nan
TunisCarthage,Tunis Carthage,36.838719,10.199781,10.0,nan
TuxtlaGutierrez,Tuxtla Gutierrez,16.754722,-93.152222,590.0,nan
TuzGolu,Tuz Golu,38.749444,33.336111,907.0,nan
TuzGolu2,Tuz Golu 2,38.837,33.449,917.0,nan
TuzGolu3,Tuz Golu 3,38.792469,33.464678,906.1699829101562,nan
UACJUNAMORS,Uacj Unam Ors,31.743333,-106.431667,1127.0,nan
UAHuntsville,Uahuntsville,34.72533,-86.64473,223.0,nan
UCLA,Ucla,34.069605,-118.442752,131.0,nan
UCSB,Ucsb,34.415428,-119.84536,33.0,nan
UEMMaputo,Uem Maputo,-25.949667,32.598833,59.20000076293945,nan
UHAldine,Uh Aldine,29.901111,-95.326125,20.0,nan
UHCoastalCenter,Uh Coastal Center,29.3883,-95.0425,5.0,nan
UHLiberty,Uh Liberty,30.096944,-94.763,20.0,nan
UHSugarland,Uh Sugarland,29.574167,-95.652,22.0,nan
UMBC,Umbc,39.254628,-76.709353,79.0,nan
UMBCtemp,Umbc Temp,39.254628,-76.709353,79.0,nan
UNC-Bogota,Unc-Bogota,4.636933,-74.0808,2594.0,nan
UNC-Gaitan,Unc-Gaitan,4.31068,-72.3518,192.0,nan
UNC-Palmira,Unc-Palmira,3.512295,-76.30761,1065.199951171875,nan
UPC-GEAB-Valledupar,Upc-Geab-Valledupar,9.5596,-73.3293,157.0,nan
UPRMLidarLab,Uprm Lidar Lab,18.210131,-67.140125,32.0,nan
USCSEAPRISM,Usc Seaprism,33.56371,-118.11782,31.0,nan
USCSEAPRISM2,Usc Seaprism 2,33.56371,-118.11782,31.0,nan
USDA,Usda,39.029999,-76.879997,50.0,nan
USDA-BARC,Usda-Barc,39.03127,-76.93218,46.0,nan
USDA-Howard,Usda-Howard,39.0542,-76.8775,52.79999923706055,nan
USDAALARC,Usda Alarc,33.077454,-111.97339,377.0,nan
USGSFlagstaffROLO,Usgs Flagstaff Rolo,35.21484,-111.63442,2179.60009765625,nan
USMPenang,Usm Penang,5.35838,100.30231,51.0,nan
Uberlandia,Uberlandia,-18.9,-48.28333,864.0,nan
UbonRatchathani,Ubon Ratchathani,15.245518,104.871011,120.0,nan
UdeConcepcion-CEFOP,Udeconcepcion-Cefop,-36.84278,-73.02531,170.0,nan
Ukiah,Ukiah,45.13361,-118.918884,1028.0,nan
Ulaangom,Ulaangom,49.973035,92.078183,944.0,nan
UmmAlQuwain,Umm Al Quwain,25.533333,55.658333,20.0,nan
UnivofAuckland,Univ Of Auckland,-36.852621,174.768143,100.0,nan
UnivofHouston,Univ Of Houston,29.7177,-95.3416,65.0,nan
UnivofLethbridge,Univ Of Lethbridge,49.681672,-112.868967,904.0,nan
UnivofNevada-Reno,Univ Of Nevada-Reno,39.540867,-119.814033,1410.0,nan
UofWisconsinSSEC,U Of Wisconsin Ssec,43.072492,-89.411354,330.0,nan
Upington,Upington,-28.379,21.156,865.0,nan
UpperBuffalo,Upper Buffalo,35.8258,-93.203,722.0,nan
Ussuriysk,Ussuriysk,43.7004,132.1635,280.0,nan
Utsteinen,Utsteinen,-71.95,23.333333,1396.0,nan
Valladolid,Valladolid,41.6636,-4.70583,705.0,nan
ValladolidSci,Valladolid Sci,41.6562,-4.7148,701.0,nan
VechernayaHill,Vechernaya Hill,-67.66,46.158,80.0,nan
Venise,Venise,45.3139,12.5083,10.0,nan
ViennaBOKU,Vienna Boku,48.237861,16.331611,266.0,nan
ViennaUNIVIE,Vienna Univie,48.221667,16.355833,225.0,nan
Vientiane,Vientiane,17.99228,102.569642,170.0,nan
Villefranche,Villefranche,43.683889,7.328889,130.0,nan
Vinon,Vinon,43.709233,5.75865,304.0,nan
VirginiaTech,Virginiatech,37.230775,-80.424681,690.0,nan
Vishkhapatnam,Vishkhapatnam,17.72395,83.326933,30.0,nan
WFFX-75SciObs,Wff X-75 Sci Obs,37.843908,-75.477517,10.0,nan
WalkerBranch,Walker Branch,35.958333,-84.2875,365.0,nan
Wallops,Wallops,37.93285,-75.47195,37.0,nan
WallopsACHIEVE,Wallops Achieve,37.933486,-75.471,13.5,nan
WarsawUW,Warsaw Uw,52.210932,20.982636,117.0,nan
Waskesiu,Waskesiu,53.914386,-106.069578,569.0,nan
WatnallMO,Watnall Mo,53.005652,-1.250958,120.0,nan
WaveCISSiteCSI6,Wavecis Site Csi 6,28.866667,-90.483333,33.58100128173828,nan
WeizmannInstitute,Weizmann Institute,31.907235,34.810531,73.0,nan
Welgegund,Welgegund,-26.569444,26.939167,1480.0,nan
Weybourne,Weybourne,52.95,1.121944,15.0,nan
WhiteSands,White Sands,32.918999,-106.350998,1197.0,nan
WhiteSandsHELSTF,White Sands Helstf,32.634942,-106.338072,1207.239990234375,nan
Windhoek-NUST,Windhoek-Nust,-22.56591,17.07304,1676.0,nan
Windpoort,Windpoort,-19.365556,15.482778,1206.0,nan
WindsorB,Windsor B,42.283,-83.083,200.0,nan
Wisconsin,Wisconsin,46.051888,-89.653725,505.0,nan
WitsUniversity,Wits University,-26.192444,28.028972,1775.0,nan
WythamWoods,Wytham Woods,51.770278,-1.3325,160.0,nan
Xanthi,Xanthi,41.146767,24.91895,54.0,nan
XiangHe,Xianghe,39.7536,116.9615,36.0,nan
Xinglong,Xinglong,40.396389,117.578333,899.0,nan
Xitun,Xitun,24.1622,120.6169,91.0,nan
XuZhou-CUMT,Xuzhou-Cumt,34.21667,117.14167,59.70000076293945,nan
YUMASL,Yuma Sl,32.644138,-114.58278,63.0,nan
Yakutsk,Yakutsk,61.661667,129.366667,118.5,nan
Yanqihu,Yanqihu,40.4083,116.6744,100.0,nan
Yaqui,Yaqui,27.280833,-109.912,40.0,nan
Yekaterinburg,Yekaterinburg,57.038333,59.545,300.0,nan
YellowknifeAurora,Yellowknife Aurora,62.4513,-114.37625,220.8000030517578,nan
YenBai,Yen Bai,21.70495,104.86894,53.0,nan
Yevpatoria,Yevpatoria,45.2147,33.1422,6.0,nan
YonseiUniversity,Yonsei University,37.56443,126.93479,97.0,nan
Yulin,Yulin,38.283333,109.716667,1080.0,nan
Yuma,Yuma,32.644138,-114.58278,63.0,nan
Yushan,Yushan,23.487419,120.959199,3812.0,nan
Zambezi,Zambezi,-13.533167,23.107194,1073.0,nan
Zaragoza,Zaragoza,41.6334,-0.88235,250.0,nan
Zeebrugge-MOW1,Zeebrugge-Mow1,51.362,3.12,15.0,nan
Zhangye,Zhangye,39.078889,100.275556,1461.0,nan
ZhongshanUniv,Zhongshan Univ,23.06,113.39,27.0,nan
ZinderAirport,Zinder Airport,13.776683,8.990233,456.0,nan
ZinderDMN,Zinder Dmn,13.775417,8.9841,460.0,nan
Zouerate-Fennec,Zouerate-Fennec,22.75,-12.483333,343.0,nan
ZugspitzeKIT,Zugspitze Kit,47.421,10.986,2961.4599609375,nan
Zvenigorod,Zvenigorod,55.695,36.775,200.0,nan
