site_id,site_name,latitude,longitude,altitude,area_classification
CN1003R,Chongqing-Jinyunshan,29.82833,106.37861,871.0,urban
CN1004U,Xian-Shizhan,34.2409,108.96057,419.0,urban
CN1005R,Xian-Weishuiyuan,34.36667,108.85,366.0,urban
CN1007R,Xian-Jiwozi,33.85167,108.81444,1837.0,rural
CN1008U,Xiamen-Hongwen,24.47972,118.16306,39.0,rural
CN1009R,Xiamen-Xiaopin,24.85639,118.04861,530.0,rural
CN1010U,Zhuhai-Xiang Zhou,22.27278,113.52944,29.0,rural
CN1011U,Zhuhai-Zhuxiandong (Zhuxian Cavern),22.20667,113.51667,18.0,rural
CU0001R,La Palma,22.75167,-83.53472,47.0,rural
CV0001G,Cape Verde Atmospheric Observatory,16.864030838012695,-24.86751937866211,10.0,rural
CY0002R,Agia Marina Xyliatou / Cyprus Atmospheric Observatory,35.03810119628906,33.05780029296875,520.0,rural
CY0003R,"St. Elias, Troodos mountains",35.07,32.89,362.0,rural
CZ0001R,Svratouch,49.733333587646484,16.049999237060547,735.0,rural
CZ0003R,Kosetice (NAOK),49.573394775390625,15.080278396606445,535.0,rural
CZ0004B,Prague-Suchdol,50.12639,14.38465,270.0,urban
CZ0005R,Churanov,49.06666564941406,13.600000381469727,1118.0,rural
CZ0006B,Ústí n.L.-mesto,50.65999984741211,14.050000190734863,147.0,rural
CZ0007R,MileÅ¡ovka,50.555,13.931,837.0,rural
CZ0099R,Libus,50.15,15.06667,,rural
DE0001R,Westerland,54.92555618286133,8.309721946716309,12.0,rural
DE0002R,Waldhof,52.802223205566406,10.759444236755371,74.0,rural
DE0003R,Schauinsland,47.91472244262695,7.908610820770264,1205.0,rural
DE0004R,Deuselbach,49.76472091674805,7.051943778991699,480.0,rural
DE0005R,Brotjacklriegel,48.81944274902344,13.21916675567627,1016.0,rural
DE0006R,Arkona,54.68333,13.43333,42.0,rural
DE0007R,Neuglobsow,53.16666793823242,13.033332824707031,62.0,rural
DE0008R,Schmücke,50.650001525878906,10.766667366027832,937.0,rural
DE0009R,Zingst,54.436798095703125,12.724900245666504,1.0,rural
DE0010R,Taunus Observatory,50.22188,8.4464,825.0,urban
DE0011R,Hohenwestedt,54.1,9.66667,75.0,rural
DE0012R,Bassum,52.849998474121094,8.699999809265137,52.0,rural
DE0013R,Rodenberg,52.31667,9.36667,148.0,rural
DE0014R,Meinerzhagen,51.11667,7.63333,510.0,rural
DE0015R,Usingen,50.33333,8.53333,485.0,urban
DE0016R,Bad Kreuznach,49.83333,7.86667,230.0,rural
DE0017R,Ansbach,49.25,10.583333015441895,481.0,rural
DE0018R,Rottenburg,48.48333,8.93333,427.0,rural
DE0019R,Starnberg,48.01667,11.35,729.0,urban
DE0020R,Hof,50.31667,11.88333,568.0,rural
DE0021R,Radebeul-Wahnsdorf,51.11944,13.675,246.0,rural
DE0026R,Ückermünde,53.75,14.066666603088379,1.0,rural
DE0031R,Wiesenburg,52.11667,12.46667,107.0,rural
DE0035R,Lückendorf,50.83333206176758,14.766667366027832,490.0,rural
DE0038R,Murnauer Moos,47.65139,11.20333,622.0,rural
DE0039R,Aukrug,54.07472229003906,9.792778015136719,15.0,rural
DE0042R,Öhringen,49.24333190917969,9.447221755981445,283.0,rural
DE0043G,Hohenpeissenberg,47.80149841308594,11.00961971282959,975.0,rural
DE0044R,Melpitz,51.5255012512207,12.92770004272461,86.0,rural
DE0045R,Schorfheide,52.96666717529297,13.649999618530273,70.0,rural
DE0046R,Raisting,47.900001525878906,11.100000381469727,552.0,rural
DE0047R,Falkenberg,52.16666793823242,14.116666793823242,73.0,rural
DE0054R,Zugspitze-Schneefernerhaus,47.416500091552734,10.979640007019043,2671.0,rural
DE0055B,Leipzig,51.352500915527344,12.434599876403809,113.0,rural
DE0056R,Bösel,52.99805450439453,7.942500114440918,40.0,rural
DE0057G,Zugspitze-Gipfel,47.42107391357422,10.985896110534668,2962.0,rural
DE0058R,Lindenberg,52.20869827270508,14.121600151062012,112.0,rural
DE0059C,Potsdam,52.349998474121094,13.066666603088379,89.0,urban
DE0060G,Neumayer,-70.66600036621094,-8.265999794006348,42.0,rural
DE0061B,Annaberg-Buchholz,50.56999969482422,13.0,545.0,rural
DE0063K,Dresden-Nord,51.065,13.74139,116.0,rural
DE0064B,Dresden-Winckelmannstrasse,51.03611,13.73056,120.0,rural
DE0065B,Langen,50.005,8.65139,130.0,urban
DE0066K,Leipzig-Eisenbahnstrasse,51.34000015258789,12.369999885559082,120.0,rural
DE0067K,Leipzig-Mitte,51.34416580200195,12.377222061157227,111.0,rural
DE0068B,Leipzig-West,51.31805419921875,12.297499656677246,122.0,rural
DE0069B,Mülheim-Styrum,51.45346,6.86505,39.0,urban
DE0070R,Deutschneudorf,50.60322,13.46558,660.0,rural
DE0071R,Black Forest (ARM),48.5401,8.3968,511.0,rural
DE0075R,Wank,47.50932,11.14265,1780.0,rural
DE0076R,Ochsenkopf,50.0301,11.8084,1020.0,rural
DE0101A,FRA-CAN,50.03,8.54,,urban
DE0103A,FRA-DEN,50.03,8.54,,urban
DE0104A,FRA-MAA,50.03,8.54,,urban
DE0105A,FRA-CPT,50.03,8.54,,urban
DE0106A,FRA-CCS,50.03,8.54,,urban
DE0110A,FRA-KIX,50.03,8.54,,urban
DE0112A,FRA-JNB,50.03,8.54,,urban
DE0113A,FRA-BOG,50.03,8.54,,urban
DE0200R,Jülich Research Centre,50.90856,6.4134,108.0,rural
DE0203U,München Biedersteiner (DEBIED),48.16448,11.59318,510.0,urban
DE0204R,Altötting (DEALTO),48.2326,12.6755,398.0,rural
DE0205R,Feucht (DEFEUC),49.3755,11.2045,365.0,rural
DE0206R,Garmisch-Partenkirchen (DEGARM),47.47645,11.0631,821.0,rural
DE0207R,Hof (DEHOF),50.3204,11.8985,531.0,rural
DE0208R,Marktheidenfeld (DEMARK),49.84812,9.6241,216.0,rural
DE0209R,Mindelheim (DEMIND),48.041,10.493,610.0,rural
DE0210U,München Klinik Thalkirchner Straße (DEMUNC),48.12885,11.56442,538.0,urban
DE0211R,Viechtach (DEVIEC),49.07935,12.87125,459.0,rural
DE0212U,Berlin Tempelhof,52.46722,13.40194,50.0,urban
DK0001R,Færøerne,62.03,-7.06667,210.0,rural
DK0002R,Hanstholm,57.11667,8.6,46.0,rural
DK0003R,Tange,56.349998474121094,9.600000381469727,13.0,rural
DK0004R,Gniben,56.0,11.28333,,rural
DK0005R,Keldsnor,54.74649429321289,10.736160278320312,10.0,rural
DK0006R,Dueodde,55.0,15.08333,,rural
DK0007R,Færøerne-Akraberg,61.4,-6.66667,90.0,rural
DK0008R,Anholt,56.71666717529297,11.516667366027832,40.0,rural
DK0009R,Storebaelt,55.34213,11.03551,250.0,rural
DK0010G,"Villum Research Station, Station Nord",81.5999984741211,-16.670000076293945,20.0,rural
DK0011G,Nuuk,64.18,-51.65,320.0,rural
DK0012R,Risø,55.69358825683594,12.085797309875488,3.0,rural
DK0015G,"Thorshavn, Faroe Islands",62.01583,-6.76,35.0,rural
DK0020R,Pedersker,55.01694,14.94583,5.0,rural
DK0022R,Sepstrup Sande,56.08311,9.42073,60.0,rural
DK0025G,Summit,72.58000183105469,-38.47999954223633,3238.0,rural
DK0031R,Ulborg,56.29042434692383,8.427486419677734,10.0,rural
DK0032R,Frederiksborg,55.96666717529297,12.333333015441895,10.0,urban
DK0041R,Lille Valby,55.68694305419922,12.126111030578613,10.0,urban
DK0042R,Norduri a Fossum,62.18333,-7.2,,rural
DZ0001G,Assekrem,23.26667,5.63333,2710.0,rural
EE0002R,Syrve,57.95,22.1,2.0,rural
EE0003R,Toravere,58.27,26.47,70.0,rural
EE0004U,Tartu,58.37069,26.73575,40.0,rural
EE0009R,Lahemaa,59.5,25.899999618530273,32.0,rural
EE0011R,Vilsandi,58.383331298828125,21.816667556762695,6.0,rural
EG0001U,Cairo,30.08083152770996,31.290218353271484,35.0,urban
EG0002U,Hurghada,27.289989471435547,33.74988555908203,7.0,rural
EG0003U,Marsa Matruh,31.34273910522461,27.217775344848633,35.0,rural
EG0004R,Farafra,27.05817413330078,27.990297317504883,92.0,rural
ES0001R,San Pablo de los Montes,39.54777908325195,-4.348610877990723,917.0,rural
ES0002R,La Cartuja,37.2,-3.6,720.0,rural
ES0003R,Roquetas,40.820556640625,0.4913890063762665,44.0,rural
ES0004R,Logroño,42.45777893066406,-2.503056049346924,445.0,rural
ES0005R,Noia,42.728057861328125,-8.92361068725586,683.0,rural
ES0006R,Mahón,39.866668701171875,4.316667079925537,78.0,rural
ES0007R,Víznar,37.233333587646484,-3.5333330631256104,1230.0,rural
ES0008R,Niembro,43.442222595214844,-4.850277900695801,134.0,rural
ES0009R,Campisabalos,41.28111267089844,-3.142777919769287,1360.0,rural
ES0010R,Cabo de Creus,42.31944274902344,3.316943883895874,76.0,rural
ES0011R,Barcarrota,38.475833892822266,-6.922778129577637,393.0,rural
ES0012R,Zarra,39.08610916137695,-1.1019439697265625,885.0,rural
ES0013R,Penausende,41.28333282470703,-5.866666793823242,985.0,rural
ES0014R,Els Torms,41.400001525878906,0.7166669964790344,470.0,rural
ES0015R,Risco Llamo,39.516666412353516,-4.349999904632568,1241.0,rural
ES0016R,O Saviñao,43.231109619140625,-7.699721813201904,506.0,rural
ES0017R,Doñana,37.03049850463867,-6.331900119781494,35.0,rural
ES0018G,Izana,28.30900001525879,-16.499399185180664,2373.0,rural
ES0019U,Barcelona (Palau Reial),41.3874626159668,2.1153199672698975,80.0,urban
ES0020U,Granada,37.16400146484375,-3.6050000190734863,680.0,rural
ES0021U,Madrid (CIEMAT),40.45643615722656,-3.72563099861145,669.0,urban
ES0022R,Montsec,42.05133819580078,0.7295600175857544,1571.0,rural
ES0023R,Can Llompart,39.83778,3.02361,45.0,rural
ES0024U,IUMA,43.336,-8.352,,rural
ES0025U,"Bilbao, María Díaz de Haro",43.2588,-2.9456,911.0,urban
ES0026U,"Bilbao,Â Feria",43.2652,-2.9475,911.0,urban
ES0027U,Valencia (Burjassot),39.51,-0.42,44.0,urban
ES0028U,Barcelona (Gràcia - St. Gervasi),41.38533,2.1541,58.0,urban
ES0029U,Erandio,43.30268,-2.97724,4.0,urban
ES0030U,Lorca,37.68783,-1.70278,350.0,rural
ES0031U,Castellón (La Marina),39.96945,0.00898,3.0,rural
ES0032U,Valencia (Bulevard Sud),39.45041,-0.39633,15.0,urban
ES0033U,Malaga (El Atabal),36.72956,-4.46553,86.0,urban
ES0034U,Malaga (Avenida Juan XXIII),36.70903,-4.44465,380.0,urban
ES0035U,Sevilla (La Ranilla),37.38425,-5.95962,29.0,urban
ES0036U,Puertollano,38.68194,-4.08833,708.0,rural
ES0037U,Coruña,43.1407,-8.0331,498.0,rural
ES0039U,Madrid (Plaza de España),40.42417,-3.71222,631.0,urban
ES0040U,Murcia (San Basilio),37.99361,-1.14472,41.0,rural
ES0041U,Barcelona (Universidad),41.39,2.11613,68.0,urban
ES0042U,Barcelona (Montjuïc),41.36917,2.16861,50.0,urban
ES0043U,Manlleu,42.00333,2.28694,451.0,rural
ES0044U,Vic,41.935,2.23972,496.0,rural
ES0045R,Bujaraloz,41.5056,-0.1519,327.0,rural
ES0046U,Malaga (Pista de fútbol),36.71964,-4.4475,36.0,urban
ES0047R,Córdoba - Universidad (ESCORD),37.914,-4.718,154.0,rural
ES0048U,Valladolid (Argales),41.6297,-4.7406,689.0,rural
ES0049U,Valladolid (Obregon),41.6453,-4.7306,694.0,rural
ES0050U,Valladolid (Laguna),41.6022,-4.7264,703.0,rural
ES0051U,Valladolid (Parque del Rejol),41.6372,-4.7581,748.0,rural
ES0052U,Valladolid (Embajadores),41.6297,-4.7198,694.0,rural
ES0053U,Valladolid (Cabildo),41.6711,-4.7181,690.0,rural
ES0054U,Valladolid (Jardín Botánico),41.6689,-4.7331,694.0,rural
ES0100R,El Arenosillo,37.099998474121094,-6.733333110809326,41.0,rural
ES1778R,Montseny,41.766666412353516,2.3499999046325684,700.0,urban
FI0001R,Jomala,60.18333,19.98333,,rural
FI0003R,Puumala,61.56667,28.06667,,rural
FI0004R,Ähtäri,62.53333,24.22167,162.0,rural
FI0005R,Sodankylä,67.367919921875,26.63277816772461,179.0,rural
FI0006R,Kökar,59.91667,20.91667,10.0,rural
FI0007R,Virolahti,60.51667,27.68333,8.0,rural
FI0008R,Kevo,69.75,27.0,80.0,rural
FI0009R,Utö,59.77916717529297,21.377222061157227,7.0,rural
FI0017R,Virolahti II,60.526668548583984,27.686111450195312,4.0,rural
FI0018R,Virolahti III,60.53002166748047,27.667539596557617,4.0,rural
FI0019R,Kuopio,62.73778,27.54306,195.0,rural
FI0022R,Oulanka,66.32027435302734,29.40166664123535,310.0,rural
FI0023R,Värriö,67.76667,29.58333,400.0,rural
FI0027R,Virolahti Harju,60.53774,27.55872,20.0,rural
FI0036R,Pallas (Matorova),68.0,24.23722267150879,340.0,rural
FI0037R,Ähtäri II,62.58333206176758,24.183332443237305,180.0,rural
FI0038U,Kumpula (SMEAR III),60.20288,24.96121,25.0,urban
FI0039U,Mäkelänkatu,60.19635,24.95222,25.0,urban
FI0040R,Luukki,60.31433,24.68464,55.0,urban
FI0041U,Helsinki (Kallio),60.18736,24.95064,47.0,urban
FI0042U,Helsinki (Mannerheimintie),60.16972,24.93944,10.0,urban
FI0043U,Helsinki (Töölöntulli),60.19003,24.91603,24.0,urban
FI0044U,Helsinki (Kehä I),60.24186,25.02569,15.0,urban
FI0045U,Helsinki (Tikkurila),60.28994,25.03956,14.0,urban
FI0046U,Helsinki (Leppävaara),60.22028,24.81136,14.0,urban
FI0047U,Helsinki (Rekola),60.33144,25.07589,29.0,urban
FI0048U,Helsinki (Itä-Hakkila),60.29172,25.11286,41.0,urban
FI0049U,Helsinki (Pirkkola),60.23421,24.92232,27.0,urban
FI0050R,Hyytiälä,61.849998474121094,24.28333282470703,181.0,rural
FI0051U,Helsinki (Teollisuuskatu),60.19528,24.94444,26.0,urban
FI0053R,Hailuoto II,65.0,24.69417,4.0,rural
FI0063R,Puijo Smear IV,62.90889,27.65861,306.0,rural
FI0065R,Jokioinen,60.81999969482422,23.5,106.0,rural
FI0090R,Haapasaari,60.28333,27.2,15.0,rural
FI0091R,Hailuoto,65.0,24.68333,4.0,rural
FI0092R,Hietajärvi,63.16667,30.71667,173.0,rural
FI0093R,Kotinen,61.23333,25.06667,158.0,rural
FI0094R,Pesosjärvi,66.3,29.5,257.0,rural
FI0095R,Vuoskojärvi,69.73333,26.95,147.0,rural
FI0096G,Pallas (Sammaltunturi),67.97333526611328,24.116111755371094,565.0,rural
FR0001R,Vert-le-Petit,48.53333282470703,2.3666670322418213,64.0,urban
FR0002R,Le Barp,44.41667,-0.9,,rural
FR0003R,La Crouzille,46.133331298828125,1.3833329677581787,497.0,rural
FR0004R,Grenoble,45.3,5.76667,,rural
FR0005R,La Hague,49.616668701171875,-1.8333330154418945,133.0,rural
FR0006R,Valduc,47.58333,4.86667,470.0,rural
FR0007R,Lodeve,43.7,3.33333,252.0,rural
FR0008R,Donon,48.5,7.133333206176758,775.0,rural
FR0009R,Revin,49.900001525878906,4.633333206176758,390.0,rural
FR0010R,Morvan,47.266666412353516,4.0833330154418945,620.0,rural
FR0011R,Bonnevaux,46.81667,6.18333,836.0,rural
FR0012R,Iraty,43.03333282470703,-1.0833330154418945,1300.0,rural
FR0013R,Peyrusse Vieille,43.616668701171875,0.18333299458026886,200.0,rural
FR0014R,Montandon,47.29999923706055,6.8333330154418945,836.0,rural
FR0015R,La Tardière,46.650001525878906,-0.75,133.0,rural
FR0016R,Le Casset,45.0,6.466667175292969,1750.0,rural
FR0017R,Montfranc,45.79999923706055,2.066667079925537,810.0,rural
FR0018R,La Coulonche,48.633331298828125,-0.44999998807907104,309.0,rural
FR0019R,Pic du Midi,42.936668395996094,0.1419440060853958,2877.0,rural
FR0020R,SIRTA Atmospheric Research Observatory,48.70861053466797,2.158888816833496,162.0,urban
FR0022R,Observatoire Perenne de l'Environnement,48.56222152709961,5.505555629730225,392.0,rural
FR0023R,Saint-Nazaire-le-Désert,44.56944274902344,5.278972148895264,605.0,rural
FR0024R,Guipry,47.83189010620117,-1.8363332748413086,29.4,rural
FR0025R,Verneuil,46.814727783203125,2.6100082397460938,182.0,rural
FR0026R,La Réunion - Maïdo atmospheric observatory,-21.079448699951172,55.38300704956055,2160.0,rural
FR0027U,Villeneuve d'Ascq,50.61101531982422,3.140350103378296,70.0,rural
FR0028R,Kergoff,48.26197814941406,-2.9438304901123047,307.0,rural
FR0030R,Puy de Dôme,45.77222442626953,2.964885950088501,1465.0,rural
FR0031R,Aubur,48.21667,7.18333,1135.0,rural
FR0032R,Brennilis,48.35,-3.86667,220.0,rural
