site_id,site_name,latitude,longitude,altitude,area_classification
CNA004,Chongqing,29.828333333333333,106.3786111111111,871.0,rural-regional
CNA005,Xi'An,34.2425,108.95277777777778,415.0,urban
CNA006,Xi’An Weishuiyuan,34.36666666666667,108.85,366.0,rural-regional
CNA007,Xi'An,33.85166666666667,108.81444444444445,1837.0,rural-remote
CNA008,Xiamen,24.47972222222222,118.16305555555556,39.0,urban
CNA009,Xiamen,24.85638888888889,118.04861111111111,530.0,rural-remote
CNA010,Zhuhai,22.272777777777776,113.52944444444444,29.0,urban
CNA011,Zhuhai,22.206666666666667,113.51666666666667,18.0,urban
CNA013,Wuzhishan,18.836388888888887,109.49055555555556,958.0,rural-remote
CNA014,Lijiang,27.22722222222222,100.24666666666667,3410.0,rural-remote
CND125,Candor,35.26333,-79.83754,172.0,rural
CO00,Alamosa,37.4421,-105.868,2285.0,rural
CO01,Las Animas Fish Hatchery,38.1177,-103.316,1226.0,rural-remote
CO02,Niwot Saddle,40.0547,-105.5891,3520.0,rural-remote
CO08,Four Mile Park,39.4025,-107.3454,2502.0,rural
CO09,Kawuneechee Meadow,40.2603,-105.8292,2633.0,rural-remote
CO10,Gothic,38.9561,-106.986,2915.0,rural-remote
CO13,Fort Collins,40.5923,-105.1414,1570.0,urban-suburban
CO15,Sand Spring,40.5077,-107.7025,1998.0,rural
CO18,Ripple Creek Pass,40.0851,-107.3118,2929.0,rural-remote
CO19,Rocky Mountain National Park-Beaver Meadows,40.3639,-105.581,2477.0,rural
CO21,Manitou,39.1008,-105.0933,2362.0,rural
CO22,Pawnee,40.806,-104.756,1641.0,rural-remote
CO80,Akron 4E,40.1552,-103.1417,1364.0,nan
CO81,Missile Site Park,40.4288,-104.8617,1510.0,nan
CO82,Orchard,40.3199,-104.1598,1365.0,nan
CO83,Timnath,40.5194,-104.96,1474.0,nan
CO89,Rocky Mountain National Park-Loch Vale,40.2878,-105.6628,3159.0,rural-remote
CO90,Niwot Ridge-Southeast,40.0367,-105.544,3015.0,rural-remote
CO91,Wolf Creek Pass,37.4686,-106.787,3287.0,rural-remote
CO92,Sunlight Peak,39.4264,-107.3799,3218.0,rural
CO93,Buffalo Pass - Dry Lake,40.5347,-106.7811,2538.0,rural
CO94,Sugarloaf,39.9939,-105.48,2524.0,rural
CO95,Engineer Mountain Guard Station,37.6597,-107.7992,2758.0,rural-remote
CO96,Molas Pass,37.75,-107.689,3248.0,rural-remote
CO97,Buffalo Pass - Summit Lake,40.5383,-106.6766,3234.0,rural
CO98,Rocky Mountain National Park-Loch Vale,40.2878,-105.6628,3159.0,rural-remote
CO99,Mesa Verde National Park-Chapin Mesa,37.1979,-108.491,2162.0,rural-remote
COVE,Cove,36.9,-75.71,37.0,nan
COVESEAPRISM,Cove Seaprism,36.9,-75.71,24.0,nan
CRPSMMalindi,Crpsm Malindi,-2.996,40.1945,12.0,nan
CT15,Abington,41.84,-72.0101,209.0,rural
CTH110,Connecticut Hill,42.400875,-76.653516,511.0,rural
CUIABA-MIRANDA,Cuiaba-Miranda,-15.73091,-56.07086,210.0,nan
CUT-TEPAK,Cut-Tepak,34.674806,33.04275,22.0,nan
CY0002R,Agia Marina Xyliatou / Cyprus Atmospheric Observatory,35.0381,33.0578,532.0,rural
CZ0001R,Svratouch,49.735084444,16.034196944,735.0,urban-suburban
CZ0003R,Kosetice (Naok),49.573394,15.080278,535.0,rural
CZ0004B,Prague-Suchdol,50.126389,14.384648,277.0,urban-suburban
CZ0005R,Churanov,49.066667,13.6,1118.0,rural
CZ0006B,Ústí N.L.-Mesto,50.66109,14.04029,218.0,urban-centre
Cabauw,Cabauw,51.971,4.927,-0.699999988079071,nan
CaboRaso,Cabo Raso,38.70937,-9.48587,20.0,nan
CabodaRoca,Cabo Da Roca,38.781722,-9.497667,136.0,nan
Caceres,Caceres,39.478583,-6.343467,397.0,nan
CachoeiraPaulista,Cachoeira Paulista,-22.689,-45.006,574.0,nan
CaillouelCOBIACC,Caillouel Cobiacc,49.619914,3.12681,53.0,nan
CairoEMA,Cairo Ema,30.080767,31.290067,70.0,nan
CairoEMA2,Cairo Ema 2,30.080767,31.290067,70.0,nan
CairoUniversity,Cairo University,30.026167,31.207317,50.0,nan
CalTech,Caltech,34.13673,-118.126167,260.0,nan
CaldwellParishHS,Caldwell Parish Hs,32.060303,-92.096277,50.0,nan
CalernOCA,Calern Oca,43.752207,6.923153,1270.0,nan
Calhau,Calhau,16.863889,-24.867222,40.0,nan
CalipsoRidgely,Calipso Ridgely,38.94863,-75.8815,15.0,nan
CalipsoZion,Calipso Zion,39.932389,-76.199,120.0,nan
Camaguey,Camaguey,21.4223,-77.8499,122.0,nan
CamborneMO,Camborne Mo,50.21782,-5.32656,87.0,nan
CampoGrande,Campo Grande,-20.45,-54.616667,551.0,nan
CampoGrandeSONDA,Campo Grande Sonda,-20.438617,-54.538742,677.0,nan
CampusUSACH,Campus Usach,-33.4499,-70.681567,550.0,nan
Canberra,Canberra,-35.2713,149.1111,600.0,nan
CapeFugueiStation,Cape Fuguei Station,25.297452,121.537859,40.0,nan
CapeRomain,Cape Romain,32.941,-79.6572,4.0,nan
CapeSanJuan,Cape San Juan,18.3845,-65.6199,15.0,nan
CapelDewi,Capel Dewi,52.424804,-4.004613,48.0,nan
CapoVerde,Capo Verde,16.7325,-22.935499,60.0,nan
Carloforte,Carloforte,39.139908,8.309875,15.0,nan
Carlsbad,Carlsbad,32.368833,-104.233167,967.0,nan
CarmelValley,Carmel Valley,36.4021,-121.6464,340.0,nan
Carpentras,Carpentras,44.083333,5.058333,107.0,nan
CartSite,Cart Site,36.60667,-97.48639,318.0,nan
CasablancaPlatform,Casablanca Platform,40.717,1.358,35.0,nan
CascadeAirport,Cascade Airport,44.495286,-116.016825,1447.0,nan
Catalina,Catalina,32.456511,-110.879547,935.0,nan
CerroPoyos,Cerro Poyos,37.108869,-3.487261,1809.0,nan
Chachoengsao,Chachoengsao,13.5,101.45,60.0,nan
Chapais,Chapais,49.822433,-74.9754,373.44000244140625,nan
CheboguePoint,Chebogue Point,43.747,-66.123,18.0,nan
Chen-KungUniv,Chen-Kung Univ,22.993419,120.204664,50.0,nan
Chequamegon,Chequamegon,45.933333,-90.25,485.0,nan
Cheritan,Cheritan,37.289478,-75.971778,5.0,nan
ChesapeakeBay,Chesapeake Bay,39.12351,-76.3489,30.0,nan
ChiangDao,Chiang Dao,19.454722,98.9609,450.0,nan
ChiangMai,Chiang Mai,18.813333,98.986944,324.0,nan
ChiangMaiMetSta,Chiang Mai Met Sta,18.771125,98.972467,312.0,nan
Chiayi,Chiayi,23.495975,120.495975,62.0,nan
ChibaUniversity,Chiba University,35.6247,140.1038,60.0,nan
Chilbolton,Chilbolton,51.14446,-1.43698,88.0,nan
ChinaLake,China Lake,35.6741,-117.744533,704.0,nan
Chinhae,Chinhae,35.1558,128.652433,69.0,nan
Chulalongkorn,Chulalongkorn,13.736111,100.530278,115.0,nan
Churchill,Churchill,58.736,-93.818167,10.0,nan
ClermontFerrand,Clermont Ferrand,45.772435,2.964332,1461.0,nan
CliffCreek1,Cliff Creek 1,45.108708,-114.843318,1351.0,nan
CliffCreek2,Cliff Creek 2,45.115091,-114.843248,1552.0,nan
CliffCreek3,Cliff Creek 3,45.115417,-114.836824,1727.0,nan
CliffCreek4,Cliff Creek 4,45.123432,-114.83938,2024.0,nan
CliffCreek5,Cliff Creek 5,45.129928,-114.846827,2068.0,nan
CliffCreek6,Cliff Creek 6,45.144171,-114.845318,2232.0,nan
CoconutIsland,Coconut Island,21.4329,-157.789717,2.0,nan
ColdLake,Cold Lake,54.417,-110.283,539.0,nan
Coleambally,Coleambally,-34.8101,146.0644,127.0,nan
ColumbiaSC,Columbia Sc,34.022803,-81.036333,104.19999694824219,nan
Concepcion,Concepcion,-16.138167,-62.028,500.0,nan
Corcoran,Corcoran,36.10343,-119.5661,110.0,nan
Cordoba-CETT,Cordoba-Cett,-31.524075,-64.463682,730.0,nan
CorkUCC,Cork Ucc,51.89241,-8.493762,40.0,nan
Coruna,Coruna,43.363,-8.4208,67.0,nan
Creteil,Creteil,48.7885,2.442783,57.0,nan
CroisicUTLN,Croisic Utln,47.293606,-2.5134,6.0,nan
CrozetIsland,Crozet Island,-46.434806,51.850361,221.0,nan
Cuiaba,Cuiaba,-15.555244,-56.070214,234.0,nan
DAHRA,"Dahra, Senegal",15.402778,-15.443333,40.0,rural
DCP114,Deer Creek,39.635888,-83.260563,264.0,rural
DE0001R,Westerland,54.925556,8.309722,1007.9400024414062,rural
DE0002R,Waldhof,52.802222,10.759444,1007.9400024414062,rural
DE0003R,Schauinsland,47.914722,7.908611,1007.9400024414062,urban-suburban
DE0004R,Deuselbach,49.764722,7.051944,1007.9400024414062,urban-suburban
DE0005R,Brotjacklriegel,48.819444,13.219167,1007.9400024414062,urban-suburban
DE0006R,Arkona,54.683333,13.433333,42.0,urban-suburban
DE0007R,Neuglobsow,53.141303,13.031662,62.0,urban-suburban
DE0008R,Schmücke,50.65,10.766667,937.0,rural
DE0009R,Zingst,54.4368,12.7249,1.0,rural
DE0043G,Hohenpeissenberg,47.8014984131,11.009619,975.0,rural
DE0044R,Melpitz,51.5255,12.9277,86.0,rural
DE0054R,Zugspitze-Schneefernerhaus,47.4165,10.97964,2671.0,rural
DE0055B,Leipzig,51.3525,12.4346,118.0,urban-suburban
DE0056R,Bösel,52.998055,7.9425,40.0,urban-suburban
DE0060G,Neumayer,-70.666,-8.266,42.0,rural
DE0061B,Annaberg-Buchholz,50.571667,12.998889,545.0,urban-suburban
DE0066K,Leipzig-Eisenbahnstrasse,51.345833,12.406389,120.0,urban-centre
DE0067K,Leipzig-Mitte,51.344167,12.377222,111.0,urban-centre
DE0068B,Leipzig-West,51.318056,12.2975,122.0,urban-suburban
DE02,Lewes,38.7722,-75.0992,2.0,nan
DE99,Trap Pond State Park,38.4994,-75.4482,12.0,nan
DEWAResearchCentre,Dewa Researchcentre,24.766847,55.369125,86.80000305175781,nan
DJOUGOU,"Djougou, Benin",9.65,1.7333333,430.0,rural
DK0001R,Færøerne,62.03,-7.066667,210.0,rural
DK0002R,Hanstholm,57.116667,8.6,46.0,urban-suburban
DK0003R,Tange,56.353806,9.602278,13.0,rural
DK0004R,Gniben,56.0,11.283333,0.0,urban-suburban
DK0005R,Keldsnor,54.746495,10.73616,10.0,rural
DK0006R,Dueodde,55.0,15.083333,10.0,rural
DK0007R,Færøerne-Akraberg,61.4,-6.666667,90.0,rural
DK0008R,Anholt,56.717306,11.520722,40.0,rural
DK0012R,Risø,55.693888889,12.088611111,1.0,rural
DK0020R,Pedersker,55.016944,14.945833,5.0,rural
DK0022R,Sepstrup Sande,56.083109,9.420733,60.0,urban-suburban
DK0025G,Summit,72.5800018311,-38.4799995422,3238.0,rural
DK0031R,Ulborg,56.290424,8.427486,10.0,rural
DMNMaineSoroa,Dmn Maine Soroa,13.216717,12.023067,350.0,nan
DRAGONABERD,Dragon Aberd,39.515103,-76.16523,37.0,nan
DRAGONANNEA,Dragon Annea,39.1647,-76.6247,30.0,nan
DRAGONARNCC,Dragon Arncc,39.1589,-76.7208,50.0,nan
DRAGONARNLS,Dragon Arnls,39.058488,-76.512926,12.0,nan
DRAGONAldine,Dragon Aldine,29.901037,-95.326125,20.0,nan
DRAGONAldino,Dragon Aldino,39.563433,-76.203932,127.0,nan
DRAGONAnmyeon,Dragon Anmyeon,36.53863,126.33002,58.599998474121094,nan
DRAGONArvin,Dragon Arvin,35.237959,-118.78781,158.0,nan
DRAGONAuroraEast,Dragon Aurora East,39.63854,-104.56913,1802.0,nan
DRAGONBATMR,Dragon Batmr,39.398913,-76.47555,65.0,nan
DRAGONBLDND,Dragon Bldnd,39.258315,-76.519504,11.0,nan
DRAGONBLLRT,Dragon Bllrt,39.389385,-76.578242,127.0,nan
DRAGONBLTCC,Dragon Bltcc,39.362201,-76.688429,120.0,nan
DRAGONBLTNR,Dragon Bltnr,39.2156,-76.6186,50.0,nan
DRAGONBOWEM,Dragon Bowem,38.9747,-76.7506,40.0,nan
DRAGONBTMDL,Dragon Btmdl,39.238826,-76.441601,5.0,nan
DRAGONBainbridge,Dragon Bainbridge,39.606044,-76.074122,129.0,nan
DRAGONBakersfield,Dragon Bakersfield,35.331506,-119.000008,50.0,nan
DRAGONBelAir,Dragon Belair,39.500014,-76.263098,52.0,nan
DRAGONBeltsville,Dragon Beltsville,39.054091,-76.877491,53.0,nan
DRAGONBokjeong,Dragon Bokjeong,37.45699,127.13123,61.20000076293945,nan
DRAGONBoulder,Dragon Boulder,39.991859,-105.261325,1660.0,nan
DRAGONCLLGP,Dragon Cllgp,38.9911,-76.9086,65.0,nan
DRAGONCLRST,Dragon Clrst,39.20541,-76.94445,140.0,nan
DRAGONChannelView,Dragon Channel View,29.8025,-95.125556,10.0,nan
DRAGONChatfieldPk,Dragon Chatfield Pk,39.5345,-105.070365,1676.0,nan
DRAGONClinton,Dragon Clinton,29.733611,-95.2575,10.0,nan
DRAGONClovis,Dragon Clovis,36.81931,-119.71639,90.0,nan
DRAGONConroe,Dragon Conroe,30.350278,-95.425,72.0,nan
DRAGONCorcoran,Dragon Corcoran,36.10222,-119.56583,55.0,nan
DRAGONDeerPark,Dragon Deer Park,29.670046,-95.128485,10.0,nan
DRAGONDenverLaCasa,Dragon Denverlacasa,39.77949,-105.00518,1601.0,nan
DRAGONDrummond,Dragon Drummond,36.70556,-119.74139,90.0,nan
DRAGONEDCMS,Dragon Edcms,38.922218,-76.560012,13.0,nan
DRAGONELLCT,Dragon Ellct,39.2661,-76.861603,128.0,nan
DRAGONEdgewood,Dragon Edgewood,39.409834,-76.296352,8.0,nan
DRAGONEssex,Dragon Essex,39.310943,-76.474486,12.0,nan
DRAGONFLLST,Dragon Fllst,39.522366,-76.413318,151.0,nan
DRAGONFairHill,Dragon Fairhill,39.701435,-75.860059,117.0,nan
DRAGONFortCollins,Dragon Fort Collins,40.592795,-105.14141,1572.0,nan
DRAGONFukue,Dragon Fukue,32.752,128.682,80.0,nan
DRAGONFukuoka,Dragon Fukuoka,33.524,130.475,30.0,nan
DRAGONGalveston,Dragon Galveston,29.254474,-94.861289,1.0,nan
DRAGONGalvestonDP,Dragon Galveston Dp,29.254474,-94.861289,1.0,nan
DRAGONGangneungWNU,Dragon Gangneungwnu,37.771,128.867,60.0,nan
DRAGONGarland,Dragon Garland,36.78537,-119.77302,100.0,nan
DRAGONGuwol,Dragon Guwol,37.44967,126.72403,38.5,nan
DRAGONGwangjuGIST,Dragon Gwangju Gist,35.228278,126.843139,52.0,nan
DRAGONHakuba,Dragon Hakuba,36.700666,137.864134,703.0,nan
DRAGONHanford,Dragon Hanford,36.31572,-119.64323,50.0,nan
DRAGONHankukUFS,Dragon Hankuk Ufs,37.33883,127.26582,167.0,nan
DRAGONHenties3,Dragon Henties 3,-22.184012,14.377948,30.0,nan
DRAGONHenties4,Dragon Henties 4,-22.020377,14.345504,100.0,nan
DRAGONHenties5,Dragon Henties 5,-22.091751,14.399573,90.0,nan
DRAGONHenties6,Dragon Henties 6,-22.166736,14.430668,80.0,nan
DRAGONIida,Dragon Iida,35.516667,137.842199,490.0,nan
DRAGONIna,Dragon Ina,35.8475,137.96125,683.0,nan
DRAGONJalanChainF,Dragon Jalan Chainf,5.400542,100.381339,8.0,nan
DRAGONKampungBharu,Dragon Kampungbharu,5.341589,100.463158,10.0,nan
DRAGONKentIsland,Dragon Kentisland,38.9793,-76.307864,4.0,nan
DRAGONKobe,Dragon Kobe,34.72,135.291,20.0,nan
DRAGONKofu,Dragon Kofu,35.678889,138.571534,314.0,nan
DRAGONKohriyama,Dragon Kohriyama,37.361042,140.3829,230.0,nan
DRAGONKongjuNU,Dragon Kongju Nu,36.470623,127.140023,73.0,nan
DRAGONKonkukUniv,Dragon Konkuk Univ,37.54205,127.079774,40.0,nan
DRAGONKoreaUniv,Dragon Korea Univ,37.58514,127.02507,65.4000015258789,nan
DRAGONKunsanNU,Dragon Kunsan Nu,35.941072,126.683008,32.0,nan
DRAGONKyoto,Dragon Kyoto,35.026,135.781,60.0,nan
DRAGONKyungilUniv,Dragon Kyungil Univ,36.038648,128.788442,122.0,nan
DRAGONLAUMD,Dragon Laumd,39.1428,-76.8592,112.0,nan
DRAGONMEWRCentral,Dragon Mewr Central,1.310906,103.836486,50.0,nan
DRAGONMNKTN,Dragon Mnktn,39.572926,-76.652318,182.0,nan
DRAGONMaderaCity,Dragon Madera City,36.953162,-120.034418,78.0,nan
DRAGONManvelCroix,Dragon Manvelcroix,29.520427,-95.392522,19.0,nan
DRAGONMatsue,Dragon Matsue,35.48,133.01,10.0,nan
DRAGONMatsumoto,Dragon Matsumoto,36.251487,137.977832,626.0,nan
DRAGONMinowa,Dragon Minowa,35.915,137.980741,713.0,nan
DRAGONMokpoNU,Dragon Mokpo Nu,34.91342,126.43736,26.0,nan
DRAGONMtHappo,Dragon Mt Happo,36.696858,137.798126,1846.0,nan
DRAGONMtHaruna,Dragon Mt Haruna,36.475441,138.877794,1359.0,nan
DRAGONMtIkoma,Dragon Mt Ikoma,34.6798,135.678667,600.0,nan
DRAGONMtKrigamine,Dragon Mt Krigamine,36.09806,138.168297,1674.0,nan
DRAGONMtRokko,Dragon Mt Rokko,34.757,135.23,797.0,nan
DRAGONNIER,Dragon Nier,37.56893,126.63971,26.899999618530273,nan
DRAGONNREL-Golden,Dragon Nrel-Golden,39.743725,-105.17799,1833.0,nan
DRAGONNWHarrisCO,Dragon Nw Harris Co,30.039444,-95.673889,51.0,nan
DRAGONNara,Dragon Nara,34.688,135.828,80.0,nan
DRAGONNishiharima,Dragon Nishiharima,35.026,134.336,420.0,nan
DRAGONNiwotRidge,Dragon Niwot Ridge,40.031795,-105.533313,2886.0,nan
DRAGONOLNES,Dragon Olnes,39.149148,-77.068267,180.0,nan
DRAGONONNGS,Dragon Onngs,39.387756,-76.81912,177.0,nan
DRAGONOmachi,Dragon Omachi,36.503,137.8514,751.0,nan
DRAGONOsaka-North,Dragon Osaka-North,34.774,135.51,50.0,nan
DRAGONOsaka-South,Dragon Osaka-South,34.5435,135.503867,30.0,nan
DRAGONOsakaCenter,Dragon Osaka Center,34.668477,135.530894,30.0,nan
DRAGONPATUX,Dragon Patux,38.827168,-76.70938,26.0,nan
DRAGONPadonia,Dragon Padonia,39.462036,-76.631669,120.0,nan
DRAGONPandanResrv,Dragon Pandan Resrv,1.318808,103.742362,2.0,nan
DRAGONParlier,Dragon Parlier,36.59744,-119.50369,104.0,nan
DRAGONPasadena,Dragon Pasadena,39.111638,-76.45544,17.0,nan
DRAGONPayaTerubong,Dragon Payaterubong,5.375964,100.275847,30.0,nan
DRAGONPermatangDL,Dragon Permatang Dl,5.277875,100.271253,13.0,nan
DRAGONPineyOrchard,Dragon Pineyorchard,39.060781,-76.719202,59.0,nan
DRAGONPlatteville,Dragon Platteville,40.182765,-104.7261,1523.0,nan
DRAGONPondokUpeh,Dragon Pondok Upeh,5.33325,100.22661,16.0,nan
DRAGONPusanNU,Dragon Pusan Nu,35.235354,129.082493,78.0,nan
DRAGONPylesville,Dragon Pylesville,39.67515,-76.405349,158.0,nan
DRAGONRockyFlats,Dragon Rocky Flats,39.912795,-105.188575,1803.0,nan
DRAGONSPBRK,Dragon Spbrk,39.0581,-77.0058,110.0,nan
DRAGONSanggye,Dragon Sanggye,37.65885,127.06845,35.0,nan
DRAGONSeabrookPark,Dragon Seabrookpark,29.583047,-95.015544,4.0,nan
DRAGONShafter,Dragon Shafter,35.50361,-119.2725,86.0,nan
DRAGONSinjeong,Dragon Sinjeong,37.52341,126.85863,27.100000381469727,nan
DRAGONSmithPoint,Dragon Smith Point,29.546244,-94.786969,1.0,nan
DRAGONSoha,Dragon Soha,37.45213,126.8847,48.0,nan
DRAGONStJohnsIs,Dragon St Johns Is,1.21795,103.849615,15.0,nan
DRAGONSuwa,Dragon Suwa,36.045552,138.108754,766.0,nan
DRAGONTakayama,Dragon Takayama,36.252778,137.3045,1296.0,nan
DRAGONTemasekPoly,Dragon Temasek Poly,1.344821,103.930621,10.0,nan
DRAGONTranquility,Dragon Tranquility,36.63434,-120.38234,43.0,nan
DRAGONTsukuba,Dragon Tsukuba,36.050556,140.120278,30.0,nan
DRAGONUHSugarland,Dragon Uh Sugarland,29.5741,-95.652,22.0,nan
DRAGONUHWLiberty,Dragon Uh W Liberty,30.0583,-94.9781,24.0,nan
DRAGONUMRLB,Dragon Umrlb,38.891262,-76.814106,44.0,nan
DRAGONUiTM,Dragon Uitm,5.38313,100.41631,7.0,nan
DRAGONWSTFD,Dragon Wstfd,39.301577,-76.946248,173.0,nan
DRAGONWelch,Dragon Welch,39.63878,-105.13951,1743.0,nan
DRAGONWeldCoTwr,Dragon Weld Co Twr,40.38636,-104.737445,1484.0,nan
DRAGONWestHouston,Dragon West Houston,29.833056,-95.656944,34.0,nan
DRAGONWileyFord,Dragon Wileyford,39.610446,-78.773648,217.0,nan
DRAGONYishunITE,Dragon Yishun Ite,1.434638,103.844876,2.0,nan
Dahkla,Dahkla,23.716667,-15.95,12.0,nan
Dakar,Dakar,14.394167,-16.958611,21.0,nan
DakarBelair,Dakar Belair,14.7017,-17.4256,15.0,nan
Dalanzadgad,Dalanzadgad,43.577222,104.419167,1470.0,nan
Dalma,Dalma,24.502222,52.331667,16.0,nan
Darwin,Darwin,-12.424,130.8915,29.0,nan
Davos,Davos,46.81281,9.84369,1589.0,nan
Dayton,Dayton,39.775977,-84.109618,243.0,nan
DeadSea,Dead Sea,31.1,35.45,-410.0,nan
DebrzynaPULS,Debrzyna Puls,53.7825,16.592157,158.0,nan
DenverLaCasa,Denver Lacasa,39.77949,-105.00518,1601.0,nan
Dhabi,Dhabi,24.480556,54.382778,15.0,nan
Dhadnah,Dhadnah,25.512817,56.324717,81.0,nan
DhakaUniversity,Dhaka University,23.72839,90.39819,34.0,nan
Dharwar,Dharwar,15.428611,74.988611,746.0,nan
DibrugarhUniv,Dibrugarh Univ,27.45085,94.896889,119.0,nan
DigitalGlobeCal,Digitalglobe Cal,40.13889,-105.13722,1539.239990234375,nan
Dilar,Dilar,37.062981,-3.385925,2884.0,nan
Djougou,Djougou,9.76007,1.59901,467.0,nan
DoiAngKhang,Doi Ang Khang,19.93245,99.0454,1536.0,nan
DoiInthanon,Doi Inthanon,18.59,98.485556,2565.0,nan
DollySods,Dolly Sods,39.11,-79.43,1182.0,nan
Donetsk,Donetsk,48.020833,37.809444,214.0,nan
DongshaIsland,Dongsha Island,20.698556,116.728833,5.0,nan
Douliu,Douliu,23.7117,120.5448,60.0,nan
DryTortugas,Dry Tortugas,24.628056,-82.871944,3.0,nan
DugwayUtah,Dugway Utah,40.101944,-113.21408,1313.68798828125,nan
Dunedin,Dunedin,-45.863937,170.513644,43.0,nan
Dunhuang,Dunhuang,40.03838,94.794,1381.0,nan
DunhuangLZU,Dunhuang Lzu,40.49237,94.95503,1061.0,nan
Dunkerque,Dunkerque,51.03535,2.368117,5.0,nan
DurbanUKZN,Durban Ukzn,-29.817233,30.944011,205.0,nan
Dushanbe,Dushanbe,38.553264,68.857911,821.0,nan
ECCOE-Mann-Farm-SD,Eccoe-Mann-Farm-Sd,43.997131,-98.215017,393.0,nan
EE0002R,Syrve,57.95,22.1,2.0,rural
EE0009R,Lahemaa,59.5,25.9,32.0,rural
EE0011R,Vilsandi,58.383333,21.816667,6.0,rural
EOPACE1,Eopace1,36.182167,-75.75075,9.0,nan
EPA-NCU,Epa-Ncu,24.967533,121.185483,144.0,nan
EPA-ResTrianglePk,Epa-Res Triangle Pk,35.88,-78.87,109.0,nan
ES0001R,San Pablo De Los Montes,39.54694,-4.35056,917.0,rural
ES0002R,La Cartuja,37.2,-3.6,720.0,urban-suburban
ES0003R,Roquetas,40.820556,0.491389,44.0,urban-suburban
ES0004R,Logroño,42.457778,-2.503056,445.0,urban-suburban
ES0005R,Noia,42.72056,-8.92361,683.0,rural
ES0006R,Mahón,39.87528,4.31639,78.0,urban-suburban
ES0007R,Víznar,37.23722,-3.53417,1230.0,rural
ES0008R,Niembro,43.43917,-4.85,134.0,rural
ES0009R,Campisabalos,41.27417,-3.1425,1360.0,rural
ES0010R,Cabo De Creus,42.31917,3.31583,76.0,rural
ES0011R,Barcarrota,38.47278,-6.92361,393.0,rural
ES0012R,Zarra,39.08278,-1.10111,885.0,rural
ES0013R,Penausende,41.23889,-5.8975,985.0,urban-suburban
ES0014R,Els Torms,41.39389,0.73472,470.0,rural
ES0015R,Risco Llamo,39.516667,-4.35,1241.0,rural
ES0016R,O Saviñao,42.63472,-7.70472,506.0,urban-suburban
ES0017R,Doñana,37.05194,-6.55528,35.0,rural
ES0018G,Izana,28.309,-16.4994,2373.0,rural
ES0019U,Barcelona (Palau Reial),41.387463,2.11532,115.0,urban-centre
ES0020U,Granada,37.164,-3.605,680.0,urban-centre
ES0021U,Madrid (Ciemat),40.456436,-3.725631,669.0,urban-suburban
ES0022R,Montsec,42.05134,0.72956,1570.0,rural
ES0100R,El Arenosillo,37.1,-6.733333,41.0,rural
ES1778R,Montseny,41.766667,2.35,700.0,rural
ETNA,Etna,37.6135,15.019433,736.0,nan
ETNAVENA,Etna Vena,37.7905,15.1386,735.0,nan
EVK2-CNR,Evk2-Cnr,27.95775,86.814936,5079.0,nan
EastMallingMO,Eastmalling Mo,51.29,0.44,33.0,nan
Easton-MDE,Easton-Mde,38.794972,-76.08425,4.5,nan
EastonAirport,Easton Airport,38.80745,-76.07257,15.0,nan
Edinburgh,Edinburgh,55.923967,-3.17915,97.5,nan
Eforie,Eforie,44.075,28.632222,40.0,nan
Egbert,Egbert,44.231543,-79.781414,264.0,nan
EgbertX,Egbert X,44.231543,-79.781414,264.0,nan
Eilat,Eilat,29.5025,34.9175,15.0,nan
ElAlto-Altiplano,El Alto-Altiplano,-16.509972,-68.198583,4050.0,nan
ElArenosillo,El Arenosillo,37.105,-6.733472,59.0,nan
ElFarafra,El Farafra,27.058,27.990167,92.0,nan
ElNidoAirport,El Nido Airport,11.2051,119.4135,4.0,nan
ElRefugio,El Refugio,-14.766388,-62.034722,225.0,nan
ElSegundo,El Segundo,33.9125,-118.3823,25.0,nan
Elandsfontein,Elandsfontein,-26.245342,29.417572,1740.0,nan
Epanomi,Epanomi,40.375,22.978,20.0,nan
Erlin,Erlin,23.9253,120.4096,16.0,nan
Ersa,Ersa,43.003669,9.359289,80.0,nan
EscuderoStation,Escudero Station,-62.2015,-58.9657,33.0,nan
EtoshaPan,Etosha Pan,-19.175017,15.914383,1131.0,nan
Evora,Evora,38.567833,-7.9115,293.0,nan
ExeterMO,Exeter Mo,50.728519,-3.475167,40.0,nan
FI0001R,Jomala,60.183333,19.983333,7.0,urban-suburban
FI0003R,Puumala,61.566667,28.066667,131.0,rural
FI0004R,Ähtäri,62.533333,24.221667,162.0,rural
FI0005R,Sodankylä,67.367917,26.632778,179.0,urban-suburban
FI0006R,Kökar,59.916667,20.916667,10.0,rural
FI0007R,Virolahti,60.516667,27.683333,8.0,rural
FI0008R,Kevo,69.75,27.0,80.0,rural
FI0009R,Utö,59.779167,21.377222,7.0,rural
FI0017R,Virolahti Ii,60.526667,27.686111,4.0,rural
FI0018R,Virolahti Iii,60.53002,27.66754,1007.9400024414062,rural
FI0022R,Oulanka,66.320278,29.401667,310.0,rural
FI0023R,Värriö,67.766667,29.583333,390.0,rural
FI0036R,Pallas (Matorova),68.0,24.237222222,340.0,rural
FI0050R,Hyytiälä,61.85,24.283333,181.0,rural
FI0053R,Hailuoto Ii,65.0,24.694167,4.0,urban-suburban
FI0065R,Jokioinen,60.82,23.5,106.0,urban-suburban
FI0090R,Haapasaari,60.283333,27.2,15.0,rural
